rq,condition,ip,size,distance_km,date,attempts,sent,replies,loss_pct,mean_ms,min_ms,max_ms
2,wired,1.1.1.1,56,,,10,10,10,0.0,62.50237919975916,17.17907300007937,118.89742300081707
2,wired,8.8.8.8,56,,,10,10,10,0.0,77.4714094997762,28.153560999271576,126.09711699951731
2,wired,9.9.9.9,56,,,10,10,10,0.0,78.08180010015349,24.847926000802545,125.51195900050516
