rq,condition,distance_km,timestamp,host,ip,sequence,size,bytes,ttl,rtt_ms,status
1,baseline,,2026-09-15T16:23:06+10:00,8.8.8.8,8.8.8.8,3,3000,0,,,timeout
1,baseline,,2026-09-15T16:23:08+10:00,8.8.8.8,8.8.8.8,4,3000,0,,,timeout
1,baseline,,2026-09-15T16:23:10+10:00,8.8.8.8,8.8.8.8,5,3000,0,,,timeout
1,baseline,,2026-09-15T16:23:12+10:00,8.8.8.8,8.8.8.8,6,3000,0,,,timeout
1,baseline,,2026-09-15T16:23:14+10:00,8.8.8.8,8.8.8.8,7,3000,0,,,timeout
1,baseline,,2026-09-15T16:23:16+10:00,8.8.8.8,8.8.8.8,8,3000,0,,,timeout
1,baseline,,2026-09-15T16:23:18+10:00,8.8.8.8,8.8.8.8,9,3000,0,,,timeout
1,baseline,,2026-09-15T16:23:20+10:00,8.8.8.8,8.8.8.8,10,3000,0,,,timeout
1,baseline,,2026-09-15T16:23:23+10:00,9.9.9.9,9.9.9.9,1,32,40,52,101.27585299994735,reply
1,baseline,,2026-09-15T16:23:24+10:00,9.9.9.9,9.9.9.9,2,32,40,52,46.43340600000556,reply
1,baseline,,2026-09-15T16:23:25+10:00,9.9.9.9,9.9.9.9,3,32,40,52,149.22713500004647,reply
1,baseline,,2026-09-15T16:23:26+10:00,9.9.9.9,9.9.9.9,4,32,40,52,71.74370600000657,reply
1,baseline,,2026-09-15T16:23:27+10:00,9.9.9.9,9.9.9.9,5,32,40,52,96.22264200004338,reply
1,baseline,,2026-09-15T16:23:28+10:00,9.9.9.9,9.9.9.9,6,32,40,52,119.20574100008707,reply
1,baseline,,2026-09-15T16:23:29+10:00,9.9.9.9,9.9.9.9,7,32,40,52,40.66109400002915,reply
1,baseline,,2026-09-15T16:23:30+10:00,9.9.9.9,9.9.9.9,8,32,40,52,64.83564500001648,reply
1,baseline,,2026-09-15T16:23:31+10:00,9.9.9.9,9.9.9.9,9,32,40,52,17.693710000003193,reply
1,baseline,,2026-09-15T16:23:32+10:00,9.9.9.9,9.9.9.9,10,32,40,52,40.70062899995719,reply
1,baseline,,2026-09-15T16:23:33+10:00,9.9.9.9,9.9.9.9,1,500,508,52,95.56821199998922,reply
1,baseline,,2026-09-15T16:23:34+10:00,9.9.9.9,9.9.9.9,2,500,508,52,120.5371500000183,reply
1,baseline,,2026-09-15T16:23:35+10:00,9.9.9.9,9.9.9.9,3,500,508,52,144.31517899993196,reply
1,baseline,,2026-09-15T16:23:36+10:00,9.9.9.9,9.9.9.9,4,500,508,52,266.97774899992055,reply
1,baseline,,2026-09-15T16:23:37+10:00,9.9.9.9,9.9.9.9,5,500,508,52,89.19930299998668,reply
1,baseline,,2026-09-15T16:23:38+10:00,9.9.9.9,9.9.9.9,6,500,508,52,113.27062499992735,reply
1,baseline,,2026-09-15T16:23:39+10:00,9.9.9.9,9.9.9.9,7,500,508,52,52.00126399995497,reply
1,baseline,,2026-09-15T16:23:40+10:00,9.9.9.9,9.9.9.9,8,500,508,52,58.82607800003825,reply
1,baseline,,2026-09-15T16:23:41+10:00,9.9.9.9,9.9.9.9,9,500,508,52,83.0287019999787,reply
1,baseline,,2026-09-15T16:23:42+10:00,9.9.9.9,9.9.9.9,10,500,508,52,106.87772099993254,reply
1,baseline,,2026-09-15T16:23:43+10:00,9.9.9.9,9.9.9.9,1,1400,1408,52,125.52931899995201,reply
1,baseline,,2026-09-15T16:23:44+10:00,9.9.9.9,9.9.9.9,2,1400,1408,52,149.94053100008387,reply
1,baseline,,2026-09-15T16:23:45+10:00,9.9.9.9,9.9.9.9,3,1400,1408,52,72.16188299992154,reply
1,baseline,,2026-09-15T16:23:46+10:00,9.9.9.9,9.9.9.9,4,1400,1408,52,96.29815699997835,reply
1,baseline,,2026-09-15T16:23:47+10:00,9.9.9.9,9.9.9.9,5,1400,1408,52,119.09130899994125,reply
1,baseline,,2026-09-15T16:23:48+10:00,9.9.9.9,9.9.9.9,6,1400,1408,52,143.57316600001013,reply
1,baseline,,2026-09-15T16:23:49+10:00,9.9.9.9,9.9.9.9,7,1400,1408,52,65.1816349999308,reply
1,baseline,,2026-09-15T16:23:50+10:00,9.9.9.9,9.9.9.9,8,1400,1408,52,88.72202099996684,reply
1,baseline,,2026-09-15T16:23:51+10:00,9.9.9.9,9.9.9.9,9,1400,1408,52,113.13443099993492,reply
1,baseline,,2026-09-15T16:23:52+10:00,9.9.9.9,9.9.9.9,10,1400,1408,52,137.127310999972,reply
1,baseline,,2026-09-15T16:23:53+10:00,9.9.9.9,9.9.9.9,1,3000,0,,,timeout
1,baseline,,2026-09-15T16:23:55+10:00,9.9.9.9,9.9.9.9,2,3000,0,,,timeout
1,baseline,,2026-09-15T16:23:57+10:00,9.9.9.9,9.9.9.9,3,3000,0,,,timeout
1,baseline,,2026-09-15T16:23:59+10:00,9.9.9.9,9.9.9.9,4,3000,0,,,timeout
1,baseline,,2026-09-15T16:24:01+10:00,9.9.9.9,9.9.9.9,5,3000,0,,,timeout
1,baseline,,2026-09-15T16:24:03+10:00,9.9.9.9,9.9.9.9,6,3000,0,,,timeout
1,baseline,,2026-09-15T16:24:05+10:00,9.9.9.9,9.9.9.9,7,3000,0,,,timeout
1,baseline,,2026-09-15T16:24:07+10:00,9.9.9.9,9.9.9.9,8,3000,0,,,timeout
1,baseline,,2026-09-15T16:24:09+10:00,9.9.9.9,9.9.9.9,9,3000,0,,,timeout
1,baseline,,2026-09-15T16:24:12+10:00,9.9.9.9,9.9.9.9,10,3000,0,,,timeout
