rq,condition,distance_km,timestamp,host,ip,sequence,size,bytes,ttl,rtt_ms,status
5,idle,,2026-09-15T19:27:08+10:00,1.1.1.1,1.1.1.1,1,56,64,55,62.027138999837916,reply
5,idle,,2026-09-15T19:27:09+10:00,1.1.1.1,1.1.1.1,2,56,64,55,86.30927400008659,reply
5,idle,,2026-09-15T19:27:10+10:00,1.1.1.1,1.1.1.1,3,56,64,55,110.26083899923833,reply
5,idle,,2026-09-15T19:27:11+10:00,1.1.1.1,1.1.1.1,4,56,64,55,31.76599200014607,reply
5,idle,,2026-09-15T19:27:12+10:00,1.1.1.1,1.1.1.1,5,56,64,55,56.230639998830156,reply
5,idle,,2026-09-15T19:27:13+10:00,1.1.1.1,1.1.1.1,6,56,64,55,79.0152740009944,reply
5,idle,,2026-09-15T19:27:14+10:00,1.1.1.1,1.1.1.1,7,56,64,55,103.43901499982167,reply
5,idle,,2026-09-15T19:27:15+10:00,1.1.1.1,1.1.1.1,8,56,64,55,127.34290000116744,reply
5,idle,,2026-09-15T19:27:16+10:00,1.1.1.1,1.1.1.1,9,56,64,55,48.82992999955604,reply
5,idle,,2026-09-15T19:27:17+10:00,1.1.1.1,1.1.1.1,10,56,64,55,72.74590700035333,reply
5,idle,,2026-09-15T19:27:18+10:00,1.1.1.1,1.1.1.1,11,56,64,55,96.17304800121929,reply
5,idle,,2026-09-15T19:27:19+10:00,1.1.1.1,1.1.1.1,12,56,64,55,120.51774000065052,reply
5,idle,,2026-09-15T19:27:20+10:00,1.1.1.1,1.1.1.1,13,56,64,55,41.982998000094085,reply
5,idle,,2026-09-15T19:27:21+10:00,1.1.1.1,1.1.1.1,14,56,64,55,65.81092099986563,reply
5,idle,,2026-09-15T19:27:22+10:00,1.1.1.1,1.1.1.1,15,56,64,55,89.28290500080038,reply
5,idle,,2026-09-15T19:27:23+10:00,1.1.1.1,1.1.1.1,16,56,64,55,113.6514330009959,reply
5,idle,,2026-09-15T19:27:24+10:00,1.1.1.1,1.1.1.1,17,56,64,55,35.03227199871617,reply
5,idle,,2026-09-15T19:27:25+10:00,1.1.1.1,1.1.1.1,18,56,64,55,58.535485000902554,reply
5,idle,,2026-09-15T19:27:26+10:00,1.1.1.1,1.1.1.1,19,56,64,55,83.02471000024525,reply
5,idle,,2026-09-15T19:27:27+10:00,1.1.1.1,1.1.1.1,20,56,64,55,107.45045499970729,reply
5,idle,,2026-09-15T19:27:28+10:00,1.1.1.1,1.1.1.1,21,56,64,55,28.279988999202033,reply
5,idle,,2026-09-15T19:27:29+10:00,1.1.1.1,1.1.1.1,22,56,64,55,52.204434001396294,reply
5,idle,,2026-09-15T19:27:30+10:00,1.1.1.1,1.1.1.1,23,56,64,55,76.0988809997798,reply
5,idle,,2026-09-15T19:27:31+10:00,1.1.1.1,1.1.1.1,24,56,64,55,99.96189999947092,reply
5,idle,,2026-09-15T19:27:32+10:00,1.1.1.1,1.1.1.1,25,56,64,55,123.86361099925125,reply
5,idle,,2026-09-15T19:27:33+10:00,1.1.1.1,1.1.1.1,26,56,64,55,46.03159699945536,reply
5,idle,,2026-09-15T19:27:34+10:00,1.1.1.1,1.1.1.1,27,56,64,55,68.76081799964595,reply
5,idle,,2026-09-15T19:27:35+10:00,1.1.1.1,1.1.1.1,28,56,64,55,17.592519001482287,reply
5,idle,,2026-09-15T19:27:36+10:00,1.1.1.1,1.1.1.1,29,56,64,55,16.488166998897213,reply
5,idle,,2026-09-15T19:27:37+10:00,1.1.1.1,1.1.1.1,30,56,64,55,38.55794000082824,reply
5,idle,,2026-09-15T19:27:38+10:00,1.1.1.1,1.1.1.1,31,56,64,55,62.46851799915021,reply
5,idle,,2026-09-15T19:27:39+10:00,1.1.1.1,1.1.1.1,32,56,64,55,86.3830729995243,reply
5,idle,,2026-09-15T19:27:40+10:00,1.1.1.1,1.1.1.1,33,56,64,55,110.24216399891884,reply
5,idle,,2026-09-15T19:27:41+10:00,1.1.1.1,1.1.1.1,34,56,64,55,31.707121001090854,reply
5,idle,,2026-09-15T19:27:42+10:00,1.1.1.1,1.1.1.1,35,56,64,55,55.98726300013368,reply
5,idle,,2026-09-15T19:27:43+10:00,1.1.1.1,1.1.1.1,36,56,64,55,79.08063799914089,reply
5,idle,,2026-09-15T19:27:44+10:00,1.1.1.1,1.1.1.1,37,56,64,55,205.89142100106983,reply
5,idle,,2026-09-15T19:27:45+10:00,1.1.1.1,1.1.1.1,38,56,64,55,127.42052700014028,reply
5,idle,,2026-09-15T19:27:46+10:00,1.1.1.1,1.1.1.1,39,56,64,55,48.44375399989076,reply
5,idle,,2026-09-15T19:27:47+10:00,1.1.1.1,1.1.1.1,40,56,64,55,72.81272299951524,reply
5,idle,,2026-09-15T19:27:48+10:00,1.1.1.1,1.1.1.1,41,56,64,55,96.73103599925525,reply
5,idle,,2026-09-15T19:27:49+10:00,1.1.1.1,1.1.1.1,42,56,64,55,120.59452600078657,reply
5,idle,,2026-09-15T19:27:50+10:00,1.1.1.1,1.1.1.1,43,56,64,55,42.29712800042762,reply
5,idle,,2026-09-15T19:27:51+10:00,1.1.1.1,1.1.1.1,44,56,64,55,65.98103000033007,reply
5,idle,,2026-09-15T19:27:52+10:00,1.1.1.1,1.1.1.1,45,56,64,55,89.94306600106938,reply
5,idle,,2026-09-15T19:27:53+10:00,1.1.1.1,1.1.1.1,46,56,64,55,114.03684700053418,reply
5,idle,,2026-09-15T19:27:54+10:00,1.1.1.1,1.1.1.1,47,56,64,55,35.38070600006904,reply
5,idle,,2026-09-15T19:27:55+10:00,1.1.1.1,1.1.1.1,48,56,64,55,58.77099900135363,reply
5,idle,,2026-09-15T19:27:56+10:00,1.1.1.1,1.1.1.1,49,56,64,55,83.13146100044833,reply
5,idle,,2026-09-15T19:27:57+10:00,1.1.1.1,1.1.1.1,50,56,64,55,107.05623499961803,reply
5,download,,2026-09-15T19:27:58+10:00,1.1.1.1,1.1.1.1,1,56,64,55,58.00581199946464,reply
5,download,,2026-09-15T19:27:59+10:00,1.1.1.1,1.1.1.1,2,56,64,55,82.97055799994268,reply
5,download,,2026-09-15T19:28:00+10:00,1.1.1.1,1.1.1.1,3,56,64,55,36.66495700053929,reply
5,download,,2026-09-15T19:28:01+10:00,1.1.1.1,1.1.1.1,4,56,64,55,22.670951999316458,reply
5,download,,2026-09-15T19:28:02+10:00,1.1.1.1,1.1.1.1,5,56,64,55,163.9549799983797,reply
5,download,,2026-09-15T19:28:03+10:00,1.1.1.1,1.1.1.1,6,56,64,55,76.66445299946645,reply
5,download,,2026-09-15T19:28:04+10:00,1.1.1.1,1.1.1.1,7,56,64,55,38.58242600108497,reply
5,download,,2026-09-15T19:28:05+10:00,1.1.1.1,1.1.1.1,8,56,64,55,126.06486399999994,reply
5,download,,2026-09-15T19:28:06+10:00,1.1.1.1,1.1.1.1,9,56,64,55,39.7585139999137,reply
5,download,,2026-09-15T19:28:07+10:00,1.1.1.1,1.1.1.1,10,56,64,55,69.612256000255,reply
5,download,,2026-09-15T19:28:08+10:00,1.1.1.1,1.1.1.1,11,56,64,55,38.11858600056439,reply
5,download,,2026-09-15T19:28:09+10:00,1.1.1.1,1.1.1.1,12,56,64,55,107.05361100008304,reply
5,download,,2026-09-15T19:28:10+10:00,1.1.1.1,1.1.1.1,13,56,64,55,26.951094998366898,reply
5,download,,2026-09-15T19:28:11+10:00,1.1.1.1,1.1.1.1,14,56,64,55,62.65019000056782,reply
5,download,,2026-09-15T19:28:12+10:00,1.1.1.1,1.1.1.1,15,56,64,55,68.7078789997031,reply
5,download,,2026-09-15T19:28:13+10:00,1.1.1.1,1.1.1.1,16,56,64,55,110.87719699935406,reply
5,download,,2026-09-15T19:28:14+10:00,1.1.1.1,1.1.1.1,17,56,64,55,53.04667400014296,reply
5,download,,2026-09-15T19:28:15+10:00,1.1.1.1,1.1.1.1,18,56,64,55,31.993369000701932,reply
5,download,,2026-09-15T19:28:16+10:00,1.1.1.1,1.1.1.1,19,56,64,55,36.23923800114426,reply
5,download,,2026-09-15T19:28:17+10:00,1.1.1.1,1.1.1.1,20,56,64,55,24.969785999928718,reply
