rq,condition,distance_km,timestamp,host,ip,sequence,size,bytes,ttl,rtt_ms,status
4,close,,2026-09-15T19:26:01+10:00,192.53.169.225,192.53.169.225,7,56,64,50,64.57876700005727,reply
4,close,,2026-09-15T19:26:02+10:00,192.53.169.225,192.53.169.225,8,56,64,50,88.22951700130943,reply
4,close,,2026-09-15T19:26:03+10:00,192.53.169.225,192.53.169.225,9,56,64,50,112.42405699886149,reply
4,close,,2026-09-15T19:26:04+10:00,192.53.169.225,192.53.169.225,10,56,64,50,136.21431899991876,reply
4,midway,,2026-09-15T19:26:05+10:00,45.32.100.168,45.32.100.168,1,56,64,46,365.247398000065,reply
4,midway,,2026-09-15T19:26:06+10:00,45.32.100.168,45.32.100.168,2,56,64,46,389.58948499930557,reply
4,midway,,2026-09-15T19:26:07+10:00,45.32.100.168,45.32.100.168,3,56,64,46,413.2724060000328,reply
4,midway,,2026-09-15T19:26:08+10:00,45.32.100.168,45.32.100.168,4,56,64,46,437.4250780001603,reply
4,midway,,2026-09-15T19:26:09+10:00,45.32.100.168,45.32.100.168,5,56,64,46,358.9065079995635,reply
4,midway,,2026-09-15T19:26:10+10:00,45.32.100.168,45.32.100.168,6,56,64,46,382.725853998636,reply
4,midway,,2026-09-15T19:26:11+10:00,45.32.100.168,45.32.100.168,7,56,64,46,356.61051900024177,reply
4,midway,,2026-09-15T19:26:12+10:00,45.32.100.168,45.32.100.168,8,56,64,46,430.14178900011757,reply
4,midway,,2026-09-15T19:26:13+10:00,45.32.100.168,45.32.100.168,9,56,64,46,343.63909200146736,reply
4,midway,,2026-09-15T19:26:14+10:00,45.32.100.168,45.32.100.168,10,56,64,46,376.0660549996828,reply
4,midway,,2026-09-15T19:26:16+10:00,108.61.201.151,108.61.201.151,1,56,64,48,330.58744600020873,reply
4,midway,,2026-09-15T19:26:17+10:00,108.61.201.151,108.61.201.151,2,56,64,48,354.43246100112447,reply
4,midway,,2026-09-15T19:26:18+10:00,108.61.201.151,108.61.201.151,3,56,64,48,378.3319879985356,reply
4,midway,,2026-09-15T19:26:19+10:00,108.61.201.151,108.61.201.151,4,56,64,48,304.64079700141156,reply
4,midway,,2026-09-15T19:26:20+10:00,108.61.201.151,108.61.201.151,5,56,64,48,323.20345799962524,reply
4,midway,,2026-09-15T19:26:21+10:00,108.61.201.151,108.61.201.151,6,56,64,48,347.64248699866585,reply
4,midway,,2026-09-15T19:26:22+10:00,108.61.201.151,108.61.201.151,7,56,64,48,371.43550400105596,reply
4,midway,,2026-09-15T19:26:23+10:00,108.61.201.151,108.61.201.151,8,56,64,48,292.6572960004705,reply
4,midway,,2026-09-15T19:26:24+10:00,108.61.201.151,108.61.201.151,9,56,64,48,316.60466300127155,reply
4,midway,,2026-09-15T19:26:25+10:00,108.61.201.151,108.61.201.151,10,56,64,48,340.8408209998015,reply
4,midway,,2026-09-15T19:26:26+10:00,141.164.34.61,141.164.34.61,1,56,64,44,432.6775190002081,reply
4,midway,,2026-09-15T19:26:27+10:00,141.164.34.61,141.164.34.61,2,56,64,44,354.3087389989523,reply
4,midway,,2026-09-15T19:26:28+10:00,141.164.34.61,141.164.34.61,3,56,64,44,378.3501929992781,reply
4,midway,,2026-09-15T19:26:29+10:00,141.164.34.61,141.164.34.61,4,56,64,44,402.28609799851256,reply
4,midway,,2026-09-15T19:26:30+10:00,141.164.34.61,141.164.34.61,5,56,64,44,426.17508500006807,reply
4,midway,,2026-09-15T19:26:31+10:00,141.164.34.61,141.164.34.61,6,56,64,44,450.0603760006925,reply
4,midway,,2026-09-15T19:26:32+10:00,141.164.34.61,141.164.34.61,7,56,64,44,371.24769299953186,reply
4,midway,,2026-09-15T19:26:33+10:00,141.164.34.61,141.164.34.61,8,56,64,44,395.4178270014381,reply
4,midway,,2026-09-15T19:26:34+10:00,141.164.34.61,141.164.34.61,9,56,64,44,419.3262609987869,reply
4,midway,,2026-09-15T19:26:35+10:00,141.164.34.61,141.164.34.61,10,56,64,44,443.1995890008693,reply
4,far,,2026-09-15T19:26:36+10:00,108.61.194.105,108.61.194.105,1,56,64,47,267.63958199990157,reply
4,far,,2026-09-15T19:26:37+10:00,108.61.194.105,108.61.194.105,2,56,64,47,291.082682000706,reply
4,far,,2026-09-15T19:26:38+10:00,108.61.194.105,108.61.194.105,3,56,64,47,315.0544340005581,reply
4,far,,2026-09-15T19:26:39+10:00,108.61.194.105,108.61.194.105,4,56,64,47,236.89250300049025,reply
4,far,,2026-09-15T19:26:40+10:00,108.61.194.105,108.61.194.105,5,56,64,47,260.80747899868584,reply
4,far,,2026-09-15T19:26:41+10:00,108.61.194.105,108.61.194.105,6,56,64,47,266.28599200012104,reply
4,far,,2026-09-15T19:26:42+10:00,108.61.194.105,108.61.194.105,7,56,64,47,308.64784000004875,reply
4,far,,2026-09-15T19:26:43+10:00,108.61.194.105,108.61.194.105,8,56,64,47,229.96159399917815,reply
4,far,,2026-09-15T19:26:44+10:00,108.61.194.105,108.61.194.105,9,56,64,47,254.0160120006476,reply
4,far,,2026-09-15T19:26:45+10:00,108.61.194.105,108.61.194.105,10,56,64,47,277.93286199994327,reply
4,far,,2026-09-15T19:26:47+10:00,108.61.198.102,108.61.198.102,1,56,64,42,432.9299960008939,reply
4,far,,2026-09-15T19:26:48+10:00,108.61.198.102,108.61.198.102,2,56,64,42,354.1241250004532,reply
4,far,,2026-09-15T19:26:49+10:00,108.61.198.102,108.61.198.102,3,56,64,42,378.4417979986756,reply
4,far,,2026-09-15T19:26:50+10:00,108.61.198.102,108.61.198.102,4,56,64,42,402.31869200033543,reply
4,far,,2026-09-15T19:26:51+10:00,108.61.198.102,108.61.198.102,5,56,64,42,353.097909999633,reply
4,far,,2026-09-15T19:26:52+10:00,108.61.198.102,108.61.198.102,6,56,64,42,347.7522559987847,reply
4,far,,2026-09-15T19:26:53+10:00,108.61.198.102,108.61.198.102,7,56,64,42,371.30665499898896,reply
4,far,,2026-09-15T19:26:54+10:00,108.61.198.102,108.61.198.102,8,56,64,42,395.50465299907955,reply
4,far,,2026-09-15T19:26:55+10:00,108.61.198.102,108.61.198.102,9,56,64,42,418.9988790003554,reply
4,far,,2026-09-15T19:26:56+10:00,108.61.198.102,108.61.198.102,10,56,64,42,340.97173000009207,reply
4,far,,2026-09-15T19:26:57+10:00,108.61.210.117,108.61.210.117,1,56,64,38,432.6162180004758,reply
4,far,,2026-09-15T19:26:58+10:00,108.61.210.117,108.61.210.117,2,56,64,38,354.3769309999334,reply
4,far,,2026-09-15T19:26:59+10:00,108.61.210.117,108.61.210.117,3,56,64,38,378.1883920000837,reply
4,far,,2026-09-15T19:27:00+10:00,108.61.210.117,108.61.210.117,4,56,64,38,402.0066270004463,reply
4,far,,2026-09-15T19:27:01+10:00,108.61.210.117,108.61.210.117,5,56,64,38,426.6680250002537,reply
4,far,,2026-09-15T19:27:02+10:00,108.61.210.117,108.61.210.117,6,56,64,38,450.20717500119645,reply
4,far,,2026-09-15T19:27:03+10:00,108.61.210.117,108.61.210.117,7,56,64,38,371.155793998696,reply
4,far,,2026-09-15T19:27:04+10:00,108.61.210.117,108.61.210.117,8,56,64,38,395.52806800020335,reply
4,far,,2026-09-15T19:27:05+10:00,108.61.210.117,108.61.210.117,9,56,64,38,419.3754269999772,reply
4,far,,2026-09-15T19:27:06+10:00,108.61.210.117,108.61.210.117,10,56,64,38,443.094206000751,reply
