rq,condition,distance_km,timestamp,host,ip,sequence,size,bytes,ttl,rtt_ms,status
1,baseline,,2026-09-15T19:22:20+10:00,1.1.1.1,1.1.1.1,10,500,508,55,33.9143300006981,reply
1,baseline,,2026-09-15T19:22:21+10:00,1.1.1.1,1.1.1.1,1,1400,1408,55,125.54858999828866,reply
1,baseline,,2026-09-15T19:22:22+10:00,1.1.1.1,1.1.1.1,2,1400,1408,55,47.048921000168775,reply
1,baseline,,2026-09-15T19:22:23+10:00,1.1.1.1,1.1.1.1,3,1400,1408,55,71.36130199978652,reply
1,baseline,,2026-09-15T19:22:24+10:00,1.1.1.1,1.1.1.1,4,1400,1408,55,94.79654500137258,reply
1,baseline,,2026-09-15T19:22:25+10:00,1.1.1.1,1.1.1.1,5,1400,1408,55,47.50265300026513,reply
1,baseline,,2026-09-15T19:22:26+10:00,1.1.1.1,1.1.1.1,6,1400,1408,55,144.35901399883733,reply
1,baseline,,2026-09-15T19:22:27+10:00,1.1.1.1,1.1.1.1,7,1400,1408,55,67.1799240008113,reply
1,baseline,,2026-09-15T19:22:28+10:00,1.1.1.1,1.1.1.1,8,1400,1408,55,88.38792699862097,reply
1,baseline,,2026-09-15T19:22:29+10:00,1.1.1.1,1.1.1.1,9,1400,1408,55,112.31474299893307,reply
1,baseline,,2026-09-15T19:22:30+10:00,1.1.1.1,1.1.1.1,10,1400,1408,55,135.8036269994045,reply
1,baseline,,2026-09-15T19:22:31+10:00,1.1.1.1,1.1.1.1,1,3000,0,,,timeout
1,baseline,,2026-09-15T19:22:33+10:00,1.1.1.1,1.1.1.1,2,3000,0,,,timeout
1,baseline,,2026-09-15T19:22:35+10:00,1.1.1.1,1.1.1.1,3,3000,0,,,timeout
1,baseline,,2026-09-15T19:22:37+10:00,1.1.1.1,1.1.1.1,4,3000,0,,,timeout
1,baseline,,2026-09-15T19:22:39+10:00,1.1.1.1,1.1.1.1,5,3000,0,,,timeout
1,baseline,,2026-09-15T19:22:41+10:00,1.1.1.1,1.1.1.1,6,3000,0,,,timeout
1,baseline,,2026-09-15T19:22:43+10:00,1.1.1.1,1.1.1.1,7,3000,0,,,timeout
1,baseline,,2026-09-15T19:22:45+10:00,1.1.1.1,1.1.1.1,8,3000,0,,,timeout
1,baseline,,2026-09-15T19:22:47+10:00,1.1.1.1,1.1.1.1,9,3000,0,,,timeout
1,baseline,,2026-09-15T19:22:49+10:00,1.1.1.1,1.1.1.1,10,3000,0,,,timeout
1,baseline,,2026-09-15T19:22:52+10:00,8.8.8.8,8.8.8.8,1,32,40,114,80.58062499912921,reply
1,baseline,,2026-09-15T19:22:53+10:00,8.8.8.8,8.8.8.8,2,32,40,114,123.10705999880156,reply
1,baseline,,2026-09-15T19:22:54+10:00,8.8.8.8,8.8.8.8,3,32,40,114,45.02808899997035,reply
1,baseline,,2026-09-15T19:22:55+10:00,8.8.8.8,8.8.8.8,4,32,40,114,68.47205899975961,reply
1,baseline,,2026-09-15T19:22:56+10:00,8.8.8.8,8.8.8.8,5,32,40,114,48.282376999850385,reply
1,baseline,,2026-09-15T19:22:57+10:00,8.8.8.8,8.8.8.8,6,32,40,114,19.13903000058781,reply
1,baseline,,2026-09-15T19:22:58+10:00,8.8.8.8,8.8.8.8,7,32,40,114,37.868151999646216,reply
1,baseline,,2026-09-15T19:22:59+10:00,8.8.8.8,8.8.8.8,8,32,40,114,61.75253899891686,reply
1,baseline,,2026-09-15T19:23:00+10:00,8.8.8.8,8.8.8.8,9,32,40,114,26.97073899980751,reply
1,baseline,,2026-09-15T19:23:01+10:00,8.8.8.8,8.8.8.8,10,32,40,114,108.65103800097131,reply
1,baseline,,2026-09-15T19:23:02+10:00,8.8.8.8,8.8.8.8,1,500,508,114,127.2753629982617,reply
1,baseline,,2026-09-15T19:23:03+10:00,8.8.8.8,8.8.8.8,2,500,508,114,48.41342400141002,reply
1,baseline,,2026-09-15T19:23:04+10:00,8.8.8.8,8.8.8.8,3,500,508,114,72.36182099950383,reply
1,baseline,,2026-09-15T19:23:05+10:00,8.8.8.8,8.8.8.8,4,500,508,114,96.58046500044293,reply
1,baseline,,2026-09-15T19:23:06+10:00,8.8.8.8,8.8.8.8,5,500,508,114,43.885666000278434,reply
1,baseline,,2026-09-15T19:23:07+10:00,8.8.8.8,8.8.8.8,6,500,508,114,42.54205399956845,reply
1,baseline,,2026-09-15T19:23:08+10:00,8.8.8.8,8.8.8.8,7,500,508,114,65.55820200082962,reply
1,baseline,,2026-09-15T19:23:09+10:00,8.8.8.8,8.8.8.8,8,500,508,114,89.35946199926548,reply
1,baseline,,2026-09-15T19:23:10+10:00,8.8.8.8,8.8.8.8,9,500,508,114,113.71932200017909,reply
1,baseline,,2026-09-15T19:23:11+10:00,8.8.8.8,8.8.8.8,10,500,508,114,137.6460080009565,reply
1,baseline,,2026-09-15T19:23:12+10:00,8.8.8.8,8.8.8.8,1,1400,1408,114,125.7734150003671,reply
1,baseline,,2026-09-15T19:23:13+10:00,8.8.8.8,8.8.8.8,2,1400,1408,114,44.150081999760005,reply
1,baseline,,2026-09-15T19:23:14+10:00,8.8.8.8,8.8.8.8,3,1400,1408,114,71.58584399985557,reply
1,baseline,,2026-09-15T19:23:15+10:00,8.8.8.8,8.8.8.8,4,1400,1408,114,95.08547899895348,reply
1,baseline,,2026-09-15T19:23:16+10:00,8.8.8.8,8.8.8.8,5,1400,1408,114,118.6152909995144,reply
1,baseline,,2026-09-15T19:23:17+10:00,8.8.8.8,8.8.8.8,6,1400,1408,114,142.9515050003829,reply
1,baseline,,2026-09-15T19:23:18+10:00,8.8.8.8,8.8.8.8,7,1400,1408,114,64.447005999682,reply
1,baseline,,2026-09-15T19:23:19+10:00,8.8.8.8,8.8.8.8,8,1400,1408,114,88.3135290005157,reply
1,baseline,,2026-09-15T19:23:20+10:00,8.8.8.8,8.8.8.8,9,1400,1408,114,111.99703900092572,reply
1,baseline,,2026-09-15T19:23:21+10:00,8.8.8.8,8.8.8.8,10,1400,1408,114,33.954185999391484,reply
1,baseline,,2026-09-15T19:23:22+10:00,8.8.8.8,8.8.8.8,1,3000,0,,,timeout
1,baseline,,2026-09-15T19:23:24+10:00,8.8.8.8,8.8.8.8,2,3000,0,,,timeout
1,baseline,,2026-09-15T19:23:26+10:00,8.8.8.8,8.8.8.8,3,3000,0,,,timeout
1,baseline,,2026-09-15T19:23:28+10:00,8.8.8.8,8.8.8.8,4,3000,0,,,timeout
1,baseline,,2026-09-15T19:23:30+10:00,8.8.8.8,8.8.8.8,5,3000,0,,,timeout
1,baseline,,2026-09-15T19:23:32+10:00,8.8.8.8,8.8.8.8,6,3000,0,,,timeout
1,baseline,,2026-09-15T19:23:34+10:00,8.8.8.8,8.8.8.8,7,3000,0,,,timeout
1,baseline,,2026-09-15T19:23:36+10:00,8.8.8.8,8.8.8.8,8,3000,0,,,timeout
1,baseline,,2026-09-15T19:23:38+10:00,8.8.8.8,8.8.8.8,9,3000,0,,,timeout
1,baseline,,2026-09-15T19:23:40+10:00,8.8.8.8,8.8.8.8,10,3000,0,,,timeout
1,baseline,,2026-09-15T19:23:43+10:00,9.9.9.9,9.9.9.9,1,32,40,52,97.89135599930887,reply
1,baseline,,2026-09-15T19:23:44+10:00,9.9.9.9,9.9.9.9,2,32,40,52,119.58474199855118,reply
1,baseline,,2026-09-15T19:23:45+10:00,9.9.9.9,9.9.9.9,3,32,40,52,21.85051999913412,reply
1,baseline,,2026-09-15T19:23:46+10:00,9.9.9.9,9.9.9.9,4,32,40,52,64.80810399989423,reply
1,baseline,,2026-09-15T19:23:47+10:00,9.9.9.9,9.9.9.9,5,32,40,52,70.04108600085601,reply
1,baseline,,2026-09-15T19:23:48+10:00,9.9.9.9,9.9.9.9,6,32,40,52,112.7035169993178,reply
1,baseline,,2026-09-15T19:23:49+10:00,9.9.9.9,9.9.9.9,7,32,40,52,33.90624700114131,reply
1,baseline,,2026-09-15T19:23:50+10:00,9.9.9.9,9.9.9.9,8,32,40,52,58.2812249995186,reply
1,baseline,,2026-09-15T19:23:51+10:00,9.9.9.9,9.9.9.9,9,32,40,52,82.16022200031148,reply
1,baseline,,2026-09-15T19:23:52+10:00,9.9.9.9,9.9.9.9,10,32,40,52,105.6423639984132,reply
1,baseline,,2026-09-15T19:23:53+10:00,9.9.9.9,9.9.9.9,1,500,508,52,108.62837800050329,reply
1,baseline,,2026-09-15T19:23:54+10:00,9.9.9.9,9.9.9.9,2,500,508,52,47.84816299979866,reply
1,baseline,,2026-09-15T19:23:55+10:00,9.9.9.9,9.9.9.9,3,500,508,52,71.71486799961713,reply
1,baseline,,2026-09-15T19:23:56+10:00,9.9.9.9,9.9.9.9,4,500,508,52,95.23202499985928,reply
1,baseline,,2026-09-15T19:23:57+10:00,9.9.9.9,9.9.9.9,5,500,508,52,24.294036000355845,reply
1,baseline,,2026-09-15T19:23:58+10:00,9.9.9.9,9.9.9.9,6,500,508,52,40.640737001012894,reply
1,baseline,,2026-09-15T19:23:59+10:00,9.9.9.9,9.9.9.9,7,500,508,52,64.88551999973424,reply
1,baseline,,2026-09-15T19:24:00+10:00,9.9.9.9,9.9.9.9,8,500,508,52,88.25763599998027,reply
1,baseline,,2026-09-15T19:24:01+10:00,9.9.9.9,9.9.9.9,9,500,508,52,62.71578799896815,reply
1,baseline,,2026-09-15T19:24:02+10:00,9.9.9.9,9.9.9.9,10,500,508,52,34.1116929994314,reply
1,baseline,,2026-09-15T19:24:03+10:00,9.9.9.9,9.9.9.9,1,1400,1408,52,125.91648600027838,reply
1,baseline,,2026-09-15T19:24:04+10:00,9.9.9.9,9.9.9.9,2,1400,1408,52,47.72578399933991,reply
1,baseline,,2026-09-15T19:24:05+10:00,9.9.9.9,9.9.9.9,3,1400,1408,52,70.95171499895514,reply
1,baseline,,2026-09-15T19:24:06+10:00,9.9.9.9,9.9.9.9,4,1400,1408,52,94.977407999977,reply
1,baseline,,2026-09-15T19:24:07+10:00,9.9.9.9,9.9.9.9,5,1400,1408,52,119.76964000132284,reply
1,baseline,,2026-09-15T19:24:08+10:00,9.9.9.9,9.9.9.9,6,1400,1408,52,41.066666000915575,reply
1,baseline,,2026-09-15T19:24:09+10:00,9.9.9.9,9.9.9.9,7,1400,1408,52,64.22446999931708,reply
1,baseline,,2026-09-15T19:24:10+10:00,9.9.9.9,9.9.9.9,8,1400,1408,52,88.44822399987606,reply
1,baseline,,2026-09-15T19:24:11+10:00,9.9.9.9,9.9.9.9,9,1400,1408,52,112.34412300109398,reply
1,baseline,,2026-09-15T19:24:12+10:00,9.9.9.9,9.9.9.9,10,1400,1408,52,122.50843999936478,reply
1,baseline,,2026-09-15T19:24:13+10:00,9.9.9.9,9.9.9.9,1,3000,0,,,timeout
1,baseline,,2026-09-15T19:24:15+10:00,9.9.9.9,9.9.9.9,2,3000,0,,,timeout
1,baseline,,2026-09-15T19:24:17+10:00,9.9.9.9,9.9.9.9,3,3000,0,,,timeout
1,baseline,,2026-09-15T19:24:19+10:00,9.9.9.9,9.9.9.9,4,3000,0,,,timeout
1,baseline,,2026-09-15T19:24:21+10:00,9.9.9.9,9.9.9.9,5,3000,0,,,timeout
1,baseline,,2026-09-15T19:24:23+10:00,9.9.9.9,9.9.9.9,6,3000,0,,,timeout
1,baseline,,2026-09-15T19:24:25+10:00,9.9.9.9,9.9.9.9,7,3000,0,,,timeout
1,baseline,,2026-09-15T19:24:27+10:00,9.9.9.9,9.9.9.9,8,3000,0,,,timeout
1,baseline,,2026-09-15T19:24:29+10:00,9.9.9.9,9.9.9.9,9,3000,0,,,timeout
1,baseline,,2026-09-15T19:24:31+10:00,9.9.9.9,9.9.9.9,10,3000,0,,,timeout
