rq,condition,ip,size,distance_km,date,attempts,sent,replies,loss_pct,mean_ms,min_ms,max_ms
5,idle,1.1.1.1,56,,,50,50,50,0.0,15.143518940012655,8.181495999906474,53.547707000006994
5,download,1.1.1.1,56,,,50,50,50,0.0,43.152350980003575,7.685083000069426,403.48202499990293
