rq,condition,ip,size,distance_km,date,attempts,sent,replies,loss_pct,mean_ms,min_ms,max_ms
2,wired,1.1.1.1,56,,,10,10,10,0.0,77.46279710002,36.850056000048426,136.14642699997148
2,wired,8.8.8.8,56,,,10,10,10,0.0,69.01801590000787,24.962587999993957,119.65799799997967
2,wired,9.9.9.9,56,,,10,10,10,0.0,94.66460130001906,48.884721000035825,133.24314200008303
