rq,condition,distance_km,timestamp,host,ip,sequence,size,bytes,ttl,rtt_ms,status
5,idle,,2026-09-15T16:34:47+10:00,1.1.1.1,1.1.1.1,21,56,64,54,13.215362999972058,reply
5,idle,,2026-09-15T16:34:48+10:00,1.1.1.1,1.1.1.1,22,56,64,54,11.269115000004604,reply
5,idle,,2026-09-15T16:34:49+10:00,1.1.1.1,1.1.1.1,23,56,64,54,8.181495999906474,reply
5,idle,,2026-09-15T16:34:50+10:00,1.1.1.1,1.1.1.1,24,56,64,54,10.951621999993222,reply
5,idle,,2026-09-15T16:34:51+10:00,1.1.1.1,1.1.1.1,25,56,64,54,32.4943370001165,reply
5,idle,,2026-09-15T16:34:52+10:00,1.1.1.1,1.1.1.1,26,56,64,54,10.339455000121234,reply
5,idle,,2026-09-15T16:34:53+10:00,1.1.1.1,1.1.1.1,27,56,64,54,14.902740000025005,reply
5,idle,,2026-09-15T16:34:54+10:00,1.1.1.1,1.1.1.1,28,56,64,54,11.282967000170174,reply
5,idle,,2026-09-15T16:34:55+10:00,1.1.1.1,1.1.1.1,29,56,64,54,17.105244999811475,reply
5,idle,,2026-09-15T16:34:56+10:00,1.1.1.1,1.1.1.1,30,56,64,54,13.47764700017251,reply
5,idle,,2026-09-15T16:34:57+10:00,1.1.1.1,1.1.1.1,31,56,64,54,11.614830000098664,reply
5,idle,,2026-09-15T16:34:58+10:00,1.1.1.1,1.1.1.1,32,56,64,54,15.932717999930901,reply
5,idle,,2026-09-15T16:34:59+10:00,1.1.1.1,1.1.1.1,33,56,64,54,9.106480000127704,reply
5,idle,,2026-09-15T16:35:00+10:00,1.1.1.1,1.1.1.1,34,56,64,54,16.792856999927608,reply
5,idle,,2026-09-15T16:35:01+10:00,1.1.1.1,1.1.1.1,35,56,64,54,53.547707000006994,reply
5,idle,,2026-09-15T16:35:02+10:00,1.1.1.1,1.1.1.1,36,56,64,54,10.835354999926494,reply
5,idle,,2026-09-15T16:35:03+10:00,1.1.1.1,1.1.1.1,37,56,64,54,15.727329999890571,reply
5,idle,,2026-09-15T16:35:04+10:00,1.1.1.1,1.1.1.1,38,56,64,54,14.237415000025067,reply
5,idle,,2026-09-15T16:35:05+10:00,1.1.1.1,1.1.1.1,39,56,64,54,17.038409999940995,reply
5,idle,,2026-09-15T16:35:06+10:00,1.1.1.1,1.1.1.1,40,56,64,54,11.37243900006979,reply
5,idle,,2026-09-15T16:35:07+10:00,1.1.1.1,1.1.1.1,41,56,64,54,15.913836999970954,reply
5,idle,,2026-09-15T16:35:08+10:00,1.1.1.1,1.1.1.1,42,56,64,54,15.567247000035422,reply
5,idle,,2026-09-15T16:35:09+10:00,1.1.1.1,1.1.1.1,43,56,64,54,17.989500999874508,reply
5,idle,,2026-09-15T16:35:10+10:00,1.1.1.1,1.1.1.1,44,56,64,54,11.654009999801929,reply
5,idle,,2026-09-15T16:35:11+10:00,1.1.1.1,1.1.1.1,45,56,64,54,20.513612000058856,reply
5,idle,,2026-09-15T16:35:12+10:00,1.1.1.1,1.1.1.1,46,56,64,54,10.63970099994549,reply
5,idle,,2026-09-15T16:35:13+10:00,1.1.1.1,1.1.1.1,47,56,64,54,10.571755000000849,reply
5,idle,,2026-09-15T16:35:14+10:00,1.1.1.1,1.1.1.1,48,56,64,54,14.700361999985034,reply
5,idle,,2026-09-15T16:35:15+10:00,1.1.1.1,1.1.1.1,49,56,64,54,8.34726000016417,reply
5,idle,,2026-09-15T16:35:16+10:00,1.1.1.1,1.1.1.1,50,56,64,54,13.266891000057512,reply
5,download,,2026-09-15T16:35:17+10:00,1.1.1.1,1.1.1.1,1,56,64,54,60.93566599997757,reply
5,download,,2026-09-15T16:35:18+10:00,1.1.1.1,1.1.1.1,2,56,64,54,22.360962999982803,reply
5,download,,2026-09-15T16:35:19+10:00,1.1.1.1,1.1.1.1,3,56,64,54,36.32593700012876,reply
5,download,,2026-09-15T16:35:20+10:00,1.1.1.1,1.1.1.1,4,56,64,54,41.84846800012565,reply
5,download,,2026-09-15T16:35:21+10:00,1.1.1.1,1.1.1.1,5,56,64,54,83.44585999998344,reply
5,download,,2026-09-15T16:35:22+10:00,1.1.1.1,1.1.1.1,6,56,64,54,58.569351999949504,reply
5,download,,2026-09-15T16:35:23+10:00,1.1.1.1,1.1.1.1,7,56,64,54,403.48202499990293,reply
5,download,,2026-09-15T16:35:24+10:00,1.1.1.1,1.1.1.1,8,56,64,54,124.32855499992002,reply
5,download,,2026-09-15T16:35:25+10:00,1.1.1.1,1.1.1.1,9,56,64,54,47.75608999989345,reply
5,download,,2026-09-15T16:35:26+10:00,1.1.1.1,1.1.1.1,10,56,64,54,90.24866100003237,reply
5,download,,2026-09-15T16:35:27+10:00,1.1.1.1,1.1.1.1,11,56,64,54,19.21381699980884,reply
5,download,,2026-09-15T16:35:28+10:00,1.1.1.1,1.1.1.1,12,56,64,54,47.053302000222175,reply
5,download,,2026-09-15T16:35:29+10:00,1.1.1.1,1.1.1.1,13,56,64,54,98.2800069998575,reply
5,download,,2026-09-15T16:35:30+10:00,1.1.1.1,1.1.1.1,14,56,64,54,15.06062499993277,reply
5,download,,2026-09-15T16:35:31+10:00,1.1.1.1,1.1.1.1,15,56,64,54,19.43083400010437,reply
5,download,,2026-09-15T16:35:32+10:00,1.1.1.1,1.1.1.1,16,56,64,54,43.29630500001258,reply
5,download,,2026-09-15T16:35:33+10:00,1.1.1.1,1.1.1.1,17,56,64,54,41.45686400011073,reply
5,download,,2026-09-15T16:35:34+10:00,1.1.1.1,1.1.1.1,18,56,64,54,19.86102099999698,reply
5,download,,2026-09-15T16:35:35+10:00,1.1.1.1,1.1.1.1,19,56,64,54,36.48136600008911,reply
5,download,,2026-09-15T16:35:36+10:00,1.1.1.1,1.1.1.1,20,56,64,54,23.89653599993835,reply
5,download,,2026-09-15T16:35:37+10:00,1.1.1.1,1.1.1.1,21,56,64,54,98.82394200008093,reply
5,download,,2026-09-15T16:35:38+10:00,1.1.1.1,1.1.1.1,22,56,64,54,45.397166000157085,reply
5,download,,2026-09-15T16:35:39+10:00,1.1.1.1,1.1.1.1,23,56,64,54,20.113388000027044,reply
5,download,,2026-09-15T16:35:40+10:00,1.1.1.1,1.1.1.1,24,56,64,54,41.427859999885186,reply
5,download,,2026-09-15T16:35:41+10:00,1.1.1.1,1.1.1.1,25,56,64,54,25.96011799982989,reply
5,download,,2026-09-15T16:35:42+10:00,1.1.1.1,1.1.1.1,26,56,64,54,22.552379999979166,reply
5,download,,2026-09-15T16:35:43+10:00,1.1.1.1,1.1.1.1,27,56,64,54,31.293088999973406,reply
5,download,,2026-09-15T16:35:44+10:00,1.1.1.1,1.1.1.1,28,56,64,54,21.45710400009193,reply
5,download,,2026-09-15T16:35:45+10:00,1.1.1.1,1.1.1.1,29,56,64,54,21.40246399994794,reply
5,download,,2026-09-15T16:35:46+10:00,1.1.1.1,1.1.1.1,30,56,64,54,22.352198000135104,reply
5,download,,2026-09-15T16:35:47+10:00,1.1.1.1,1.1.1.1,31,56,64,54,54.036176999943564,reply
5,download,,2026-09-15T16:35:48+10:00,1.1.1.1,1.1.1.1,32,56,64,54,8.901929000103337,reply
5,download,,2026-09-15T16:35:49+10:00,1.1.1.1,1.1.1.1,33,56,64,54,19.470620999982202,reply
5,download,,2026-09-15T16:35:50+10:00,1.1.1.1,1.1.1.1,34,56,64,54,47.66971200001535,reply
5,download,,2026-09-15T16:35:51+10:00,1.1.1.1,1.1.1.1,35,56,64,54,36.167127999988224,reply
5,download,,2026-09-15T16:35:52+10:00,1.1.1.1,1.1.1.1,36,56,64,54,49.43832399999337,reply
5,download,,2026-09-15T16:35:53+10:00,1.1.1.1,1.1.1.1,37,56,64,54,43.39198000002398,reply
5,download,,2026-09-15T16:35:54+10:00,1.1.1.1,1.1.1.1,38,56,64,54,38.84124899991548,reply
5,download,,2026-09-15T16:35:55+10:00,1.1.1.1,1.1.1.1,39,56,64,54,13.023978000092029,reply
5,download,,2026-09-15T16:35:56+10:00,1.1.1.1,1.1.1.1,40,56,64,54,14.52213299990035,reply
5,download,,2026-09-15T16:35:57+10:00,1.1.1.1,1.1.1.1,41,56,64,54,14.42264599995724,reply
5,download,,2026-09-15T16:35:58+10:00,1.1.1.1,1.1.1.1,42,56,64,54,9.726650999937192,reply
5,download,,2026-09-15T16:35:59+10:00,1.1.1.1,1.1.1.1,43,56,64,54,34.11293600015597,reply
5,download,,2026-09-15T16:36:00+10:00,1.1.1.1,1.1.1.1,44,56,64,54,16.139291000172307,reply
5,download,,2026-09-15T16:36:01+10:00,1.1.1.1,1.1.1.1,45,56,64,54,7.685083000069426,reply
5,download,,2026-09-15T16:36:02+10:00,1.1.1.1,1.1.1.1,46,56,64,54,13.542769999958182,reply
5,download,,2026-09-15T16:36:03+10:00,1.1.1.1,1.1.1.1,47,56,64,54,14.77470000008907,reply
5,download,,2026-09-15T16:36:04+10:00,1.1.1.1,1.1.1.1,48,56,64,54,13.092660999973305,reply
5,download,,2026-09-15T16:36:05+10:00,1.1.1.1,1.1.1.1,49,56,64,54,8.526716000005763,reply
5,download,,2026-09-15T16:36:06+10:00,1.1.1.1,1.1.1.1,50,56,64,54,16.018900999824837,reply
