rq,condition,distance_km,timestamp,host,ip,sequence,size,bytes,ttl,rtt_ms,status
4,close,,2026-09-15T16:32:54+10:00,67.219.110.24,67.219.110.24,1,56,64,52,22.33501399996385,reply
4,close,,2026-09-15T16:32:55+10:00,67.219.110.24,67.219.110.24,2,56,64,52,13.754740999956994,reply
4,close,,2026-09-15T16:32:56+10:00,67.219.110.24,67.219.110.24,3,56,64,52,20.19490499992571,reply
4,close,,2026-09-15T16:32:57+10:00,67.219.110.24,67.219.110.24,4,56,64,52,8.019383000146263,reply
4,close,,2026-09-15T16:32:58+10:00,67.219.110.24,67.219.110.24,5,56,64,52,14.675828999997975,reply
4,close,,2026-09-15T16:32:59+10:00,67.219.110.24,67.219.110.24,6,56,64,52,8.049803000176325,reply
4,close,,2026-09-15T16:33:00+10:00,67.219.110.24,67.219.110.24,7,56,64,52,26.56020799986436,reply
4,close,,2026-09-15T16:33:01+10:00,67.219.110.24,67.219.110.24,8,56,64,52,20.90086699990934,reply
4,close,,2026-09-15T16:33:02+10:00,67.219.110.24,67.219.110.24,9,56,64,52,14.577611000049728,reply
4,close,,2026-09-15T16:33:03+10:00,67.219.110.24,67.219.110.24,10,56,64,52,8.47518399996261,reply
4,close,,2026-09-15T16:33:04+10:00,108.61.212.117,108.61.212.117,1,56,64,49,93.18813999993836,reply
4,close,,2026-09-15T16:33:05+10:00,108.61.212.117,108.61.212.117,2,56,64,49,114.92247099999986,reply
4,close,,2026-09-15T16:33:06+10:00,108.61.212.117,108.61.212.117,3,56,64,49,34.78069599987066,reply
4,close,,2026-09-15T16:33:07+10:00,108.61.212.117,108.61.212.117,4,56,64,49,26.462648000006084,reply
4,close,,2026-09-15T16:33:08+10:00,108.61.212.117,108.61.212.117,5,56,64,49,85.15889399996013,reply
4,close,,2026-09-15T16:33:09+10:00,108.61.212.117,108.61.212.117,6,56,64,49,107.41442600010487,reply
4,close,,2026-09-15T16:33:10+10:00,108.61.212.117,108.61.212.117,7,56,64,49,133.12256299991532,reply
4,close,,2026-09-15T16:33:11+10:00,108.61.212.117,108.61.212.117,8,56,64,49,52.814683000178775,reply
4,close,,2026-09-15T16:33:12+10:00,108.61.212.117,108.61.212.117,9,56,64,49,75.90782100010074,reply
4,close,,2026-09-15T16:33:13+10:00,108.61.212.117,108.61.212.117,10,56,64,49,99.85891399992397,reply
4,close,,2026-09-15T16:33:14+10:00,192.53.169.225,192.53.169.225,1,56,64,48,126.75531500008219,reply
4,close,,2026-09-15T16:33:15+10:00,192.53.169.225,192.53.169.225,2,56,64,48,21.880293000094753,reply
4,close,,2026-09-15T16:33:16+10:00,192.53.169.225,192.53.169.225,3,56,64,48,74.28174300002865,reply
4,close,,2026-09-15T16:33:17+10:00,192.53.169.225,192.53.169.225,4,56,64,48,95.39857699996901,reply
4,close,,2026-09-15T16:33:18+10:00,192.53.169.225,192.53.169.225,5,56,64,48,24.382110000033208,reply
4,close,,2026-09-15T16:33:19+10:00,192.53.169.225,192.53.169.225,6,56,64,48,41.30495199979123,reply
4,close,,2026-09-15T16:33:20+10:00,192.53.169.225,192.53.169.225,7,56,64,48,111.58538200015755,reply
4,close,,2026-09-15T16:33:21+10:00,192.53.169.225,192.53.169.225,8,56,64,48,88.72090999989268,reply
4,close,,2026-09-15T16:33:22+10:00,192.53.169.225,192.53.169.225,9,56,64,48,116.3827240000046,reply
4,close,,2026-09-15T16:33:23+10:00,192.53.169.225,192.53.169.225,10,56,64,48,255.31894699997792,reply
4,midway,,2026-09-15T16:33:25+10:00,45.32.100.168,45.32.100.168,1,56,64,43,488.8892000001306,reply
4,midway,,2026-09-15T16:33:26+10:00,45.32.100.168,45.32.100.168,2,56,64,43,581.6383769999902,reply
4,midway,,2026-09-15T16:33:27+10:00,45.32.100.168,45.32.100.168,3,56,64,43,430.7666170000175,reply
4,midway,,2026-09-15T16:33:28+10:00,45.32.100.168,45.32.100.168,4,56,64,43,444.2721199998232,reply
4,midway,,2026-09-15T16:33:29+10:00,45.32.100.168,45.32.100.168,5,56,64,43,451.11620200009384,reply
4,midway,,2026-09-15T16:33:30+10:00,45.32.100.168,45.32.100.168,6,56,64,43,473.024918999954,reply
4,midway,,2026-09-15T16:33:31+10:00,45.32.100.168,45.32.100.168,7,56,64,43,599.0261770000416,reply
4,midway,,2026-09-15T16:33:32+10:00,45.32.100.168,45.32.100.168,8,56,64,43,519.2228349999368,reply
4,midway,,2026-09-15T16:33:33+10:00,45.32.100.168,45.32.100.168,9,56,64,43,444.72997299999406,reply
4,midway,,2026-09-15T16:33:34+10:00,45.32.100.168,45.32.100.168,10,56,64,43,772.9909330000737,reply
4,midway,,2026-09-15T16:33:35+10:00,108.61.201.151,108.61.201.151,1,56,64,46,536.2369819999913,reply
4,midway,,2026-09-15T16:33:36+10:00,108.61.201.151,108.61.201.151,2,56,64,46,458.6692039999889,reply
4,midway,,2026-09-15T16:33:37+10:00,108.61.201.151,108.61.201.151,3,56,64,46,479.3396019999818,reply
4,midway,,2026-09-15T16:33:38+10:00,108.61.201.151,108.61.201.151,4,56,64,46,400.7619330000125,reply
4,midway,,2026-09-15T16:33:39+10:00,108.61.201.151,108.61.201.151,5,56,64,46,399.1176910001286,reply
4,midway,,2026-09-15T16:33:40+10:00,108.61.201.151,108.61.201.151,6,56,64,46,398.7283170001774,reply
4,midway,,2026-09-15T16:33:41+10:00,108.61.201.151,108.61.201.151,7,56,64,46,383.2117229999312,reply
4,midway,,2026-09-15T16:33:42+10:00,108.61.201.151,108.61.201.151,8,56,64,46,396.2389980001717,reply
4,midway,,2026-09-15T16:33:43+10:00,108.61.201.151,108.61.201.151,9,56,64,46,434.2116149998674,reply
4,midway,,2026-09-15T16:33:44+10:00,108.61.201.151,108.61.201.151,10,56,64,46,450.22538099988196,reply
4,midway,,2026-09-15T16:33:46+10:00,141.164.34.61,141.164.34.61,1,56,64,45,424.6710620000158,reply
4,midway,,2026-09-15T16:33:47+10:00,141.164.34.61,141.164.34.61,2,56,64,45,432.96876700014764,reply
4,midway,,2026-09-15T16:33:48+10:00,141.164.34.61,141.164.34.61,3,56,64,45,399.2395289999422,reply
4,midway,,2026-09-15T16:33:49+10:00,141.164.34.61,141.164.34.61,4,56,64,45,393.82239200017466,reply
4,midway,,2026-09-15T16:33:50+10:00,141.164.34.61,141.164.34.61,5,56,64,45,417.79258900010063,reply
4,midway,,2026-09-15T16:33:51+10:00,141.164.34.61,141.164.34.61,6,56,64,45,441.65358600002946,reply
4,midway,,2026-09-15T16:33:52+10:00,141.164.34.61,141.164.34.61,7,56,64,45,466.3318729999446,reply
4,midway,,2026-09-15T16:33:53+10:00,141.164.34.61,141.164.34.61,8,56,64,45,492.07540299994434,reply
4,midway,,2026-09-15T16:33:54+10:00,141.164.34.61,141.164.34.61,9,56,64,45,414.62292300002446,reply
4,midway,,2026-09-15T16:33:55+10:00,141.164.34.61,141.164.34.61,10,56,64,45,434.80676100011806,reply
4,far,,2026-09-15T16:33:56+10:00,108.61.194.105,108.61.194.105,1,56,64,45,170.89388799990957,reply
4,far,,2026-09-15T16:33:57+10:00,108.61.194.105,108.61.194.105,2,56,64,45,191.41673399985848,reply
4,far,,2026-09-15T16:33:58+10:00,108.61.194.105,108.61.194.105,3,56,64,45,215.02072699991004,reply
4,far,,2026-09-15T16:33:59+10:00,108.61.194.105,108.61.194.105,4,56,64,45,238.81284599997343,reply
4,far,,2026-09-15T16:34:00+10:00,108.61.194.105,108.61.194.105,5,56,64,45,266.4023449999604,reply
4,far,,2026-09-15T16:34:01+10:00,108.61.194.105,108.61.194.105,6,56,64,45,184.181942999885,reply
4,far,,2026-09-15T16:34:02+10:00,108.61.194.105,108.61.194.105,7,56,64,45,208.42254200010757,reply
4,far,,2026-09-15T16:34:03+10:00,108.61.194.105,108.61.194.105,8,56,64,45,232.09329900009834,reply
4,far,,2026-09-15T16:34:04+10:00,108.61.194.105,108.61.194.105,9,56,64,45,255.99009400002615,reply
4,far,,2026-09-15T16:34:05+10:00,108.61.194.105,108.61.194.105,10,56,64,45,177.6433840000209,reply
4,far,,2026-09-15T16:34:07+10:00,108.61.198.102,108.61.198.102,1,56,64,42,330.4161660000773,reply
4,far,,2026-09-15T16:34:08+10:00,108.61.198.102,108.61.198.102,2,56,64,42,354.43677099988236,reply
4,far,,2026-09-15T16:34:09+10:00,108.61.198.102,108.61.198.102,3,56,64,42,322.8210279999075,reply
4,far,,2026-09-15T16:34:10+10:00,108.61.198.102,108.61.198.102,4,56,64,42,286.99148200007585,reply
4,far,,2026-09-15T16:34:11+10:00,108.61.198.102,108.61.198.102,5,56,64,42,371.7942569999195,reply
4,far,,2026-09-15T16:34:12+10:00,108.61.198.102,108.61.198.102,6,56,64,42,398.4736380000413,reply
4,far,,2026-09-15T16:34:13+10:00,108.61.198.102,108.61.198.102,7,56,64,42,339.4964419999269,reply
4,far,,2026-09-15T16:34:14+10:00,108.61.198.102,108.61.198.102,8,56,64,42,396.17964099988967,reply
4,far,,2026-09-15T16:34:15+10:00,108.61.198.102,108.61.198.102,9,56,64,42,317.20322499995746,reply
4,far,,2026-09-15T16:34:16+10:00,108.61.198.102,108.61.198.102,10,56,64,42,340.69003800004793,reply
4,far,,2026-09-15T16:34:17+10:00,108.61.210.117,108.61.210.117,1,56,64,41,330.8362750001379,reply
4,far,,2026-09-15T16:34:18+10:00,108.61.210.117,108.61.210.117,2,56,64,41,355.27065899987065,reply
4,far,,2026-09-15T16:34:19+10:00,108.61.210.117,108.61.210.117,3,56,64,41,381.35290600007465,reply
4,far,,2026-09-15T16:34:20+10:00,108.61.210.117,108.61.210.117,4,56,64,41,300.0586190000831,reply
4,far,,2026-09-15T16:34:21+10:00,108.61.210.117,108.61.210.117,5,56,64,41,325.8472239999719,reply
4,far,,2026-09-15T16:34:22+10:00,108.61.210.117,108.61.210.117,6,56,64,41,347.97198299997945,reply
4,far,,2026-09-15T16:34:23+10:00,108.61.210.117,108.61.210.117,7,56,64,41,374.3214559999615,reply
4,far,,2026-09-15T16:34:24+10:00,108.61.210.117,108.61.210.117,8,56,64,41,293.3684339998308,reply
4,far,,2026-09-15T16:34:25+10:00,108.61.210.117,108.61.210.117,9,56,64,41,318.8707469998917,reply
4,far,,2026-09-15T16:34:26+10:00,108.61.210.117,108.61.210.117,10,56,64,41,345.1800179998372,reply
