rq,condition,distance_km,timestamp,host,ip,sequence,size,bytes,ttl,rtt_ms,status
1,baseline,,2026-09-15T16:29:41+10:00,1.1.1.1,1.1.1.1,1,32,40,54,11.12972400005674,reply
1,baseline,,2026-09-15T16:29:42+10:00,1.1.1.1,1.1.1.1,2,32,40,54,34.68518199997561,reply
1,baseline,,2026-09-15T16:29:43+10:00,1.1.1.1,1.1.1.1,3,32,40,54,7.949096999936955,reply
1,baseline,,2026-09-15T16:29:44+10:00,1.1.1.1,1.1.1.1,4,32,40,54,121.10086400002729,reply
1,baseline,,2026-09-15T16:29:45+10:00,1.1.1.1,1.1.1.1,5,32,40,54,144.94152600013877,reply
1,baseline,,2026-09-15T16:29:46+10:00,1.1.1.1,1.1.1.1,6,32,40,54,11.964755000008154,reply
1,baseline,,2026-09-15T16:29:47+10:00,1.1.1.1,1.1.1.1,7,32,40,54,10.572441000022081,reply
1,baseline,,2026-09-15T16:29:48+10:00,1.1.1.1,1.1.1.1,8,32,40,54,13.840377999940756,reply
1,baseline,,2026-09-15T16:29:49+10:00,1.1.1.1,1.1.1.1,9,32,40,54,41.58868700005769,reply
1,baseline,,2026-09-15T16:29:50+10:00,1.1.1.1,1.1.1.1,10,32,40,54,15.36549900015416,reply
1,baseline,,2026-09-15T16:29:51+10:00,1.1.1.1,1.1.1.1,1,500,508,54,171.71066000014434,reply
1,baseline,,2026-09-15T16:29:52+10:00,1.1.1.1,1.1.1.1,2,500,508,54,19.7602849998475,reply
1,baseline,,2026-09-15T16:29:53+10:00,1.1.1.1,1.1.1.1,3,500,508,54,14.531536999811578,reply
1,baseline,,2026-09-15T16:29:54+10:00,1.1.1.1,1.1.1.1,4,500,508,54,11.209155999949871,reply
1,baseline,,2026-09-15T16:29:55+10:00,1.1.1.1,1.1.1.1,5,500,508,54,61.58683800003928,reply
1,baseline,,2026-09-15T16:29:56+10:00,1.1.1.1,1.1.1.1,6,500,508,54,30.74306999997134,reply
1,baseline,,2026-09-15T16:29:57+10:00,1.1.1.1,1.1.1.1,7,500,508,54,18.101855999930194,reply
1,baseline,,2026-09-15T16:29:58+10:00,1.1.1.1,1.1.1.1,8,500,508,54,133.8650399998187,reply
1,baseline,,2026-09-15T16:29:59+10:00,1.1.1.1,1.1.1.1,9,500,508,54,10.764962999928684,reply
1,baseline,,2026-09-15T16:30:00+10:00,1.1.1.1,1.1.1.1,10,500,508,54,20.47826700004407,reply
1,baseline,,2026-09-15T16:30:01+10:00,1.1.1.1,1.1.1.1,1,1400,1408,54,24.297460000070714,reply
1,baseline,,2026-09-15T16:30:02+10:00,1.1.1.1,1.1.1.1,2,1400,1408,54,18.04610999988654,reply
1,baseline,,2026-09-15T16:30:03+10:00,1.1.1.1,1.1.1.1,3,1400,1408,54,22.847748000003776,reply
1,baseline,,2026-09-15T16:30:04+10:00,1.1.1.1,1.1.1.1,4,1400,1408,54,68.73129199993855,reply
1,baseline,,2026-09-15T16:30:05+10:00,1.1.1.1,1.1.1.1,5,1400,1408,54,79.03551099980177,reply
1,baseline,,2026-09-15T16:30:06+10:00,1.1.1.1,1.1.1.1,6,1400,1408,54,31.82294499993077,reply
1,baseline,,2026-09-15T16:30:07+10:00,1.1.1.1,1.1.1.1,7,1400,1408,54,15.202970000018468,reply
1,baseline,,2026-09-15T16:30:08+10:00,1.1.1.1,1.1.1.1,8,1400,1408,54,16.463444000009986,reply
1,baseline,,2026-09-15T16:30:09+10:00,1.1.1.1,1.1.1.1,9,1400,1408,54,21.328118999917933,reply
1,baseline,,2026-09-15T16:30:10+10:00,1.1.1.1,1.1.1.1,10,1400,1408,54,13.700412999924083,reply
