rq,condition,distance_km,timestamp,host,ip,sequence,size,bytes,ttl,rtt_ms,status
2,wired,,2026-09-15T16:31:54+10:00,1.1.1.1,1.1.1.1,1,56,64,54,15.627595999831101,reply
2,wired,,2026-09-15T16:31:55+10:00,1.1.1.1,1.1.1.1,2,56,64,54,13.662237000062305,reply
2,wired,,2026-09-15T16:31:56+10:00,1.1.1.1,1.1.1.1,3,56,64,54,10.743191999836199,reply
2,wired,,2026-09-15T16:31:57+10:00,1.1.1.1,1.1.1.1,4,56,64,54,41.28479599989987,reply
2,wired,,2026-09-15T16:31:58+10:00,1.1.1.1,1.1.1.1,5,56,64,54,17.06652000007125,reply
2,wired,,2026-09-15T16:31:59+10:00,1.1.1.1,1.1.1.1,6,56,64,54,9.870856999896205,reply
2,wired,,2026-09-15T16:32:00+10:00,1.1.1.1,1.1.1.1,7,56,64,54,14.542826000024434,reply
2,wired,,2026-09-15T16:32:01+10:00,1.1.1.1,1.1.1.1,8,56,64,54,26.62604000011015,reply
2,wired,,2026-09-15T16:32:02+10:00,1.1.1.1,1.1.1.1,9,56,64,54,13.047298999936174,reply
2,wired,,2026-09-15T16:32:03+10:00,1.1.1.1,1.1.1.1,10,56,64,54,13.05944399996406,reply
2,wired,,2026-09-15T16:32:04+10:00,8.8.8.8,8.8.8.8,1,56,64,114,15.113811999981408,reply
2,wired,,2026-09-15T16:32:05+10:00,8.8.8.8,8.8.8.8,2,56,64,114,9.149449000005916,reply
2,wired,,2026-09-15T16:32:06+10:00,8.8.8.8,8.8.8.8,3,56,64,114,17.026925999971354,reply
2,wired,,2026-09-15T16:32:07+10:00,8.8.8.8,8.8.8.8,4,56,64,114,9.913689000086379,reply
2,wired,,2026-09-15T16:32:08+10:00,8.8.8.8,8.8.8.8,5,56,64,114,14.00835599997663,reply
2,wired,,2026-09-15T16:32:09+10:00,8.8.8.8,8.8.8.8,6,56,64,114,8.13205300005393,reply
2,wired,,2026-09-15T16:32:10+10:00,8.8.8.8,8.8.8.8,7,56,64,114,10.49421099992287,reply
2,wired,,2026-09-15T16:32:11+10:00,8.8.8.8,8.8.8.8,8,56,64,114,8.447889000080977,reply
2,wired,,2026-09-15T16:32:12+10:00,8.8.8.8,8.8.8.8,9,56,64,114,21.027661000061926,reply
2,wired,,2026-09-15T16:32:13+10:00,8.8.8.8,8.8.8.8,10,56,64,114,12.731507999887981,reply
2,wired,,2026-09-15T16:32:14+10:00,9.9.9.9,9.9.9.9,1,56,64,55,14.318828000114081,reply
2,wired,,2026-09-15T16:32:15+10:00,9.9.9.9,9.9.9.9,2,56,64,55,131.14428800008682,reply
2,wired,,2026-09-15T16:32:16+10:00,9.9.9.9,9.9.9.9,3,56,64,55,11.468061999948986,reply
2,wired,,2026-09-15T16:32:17+10:00,9.9.9.9,9.9.9.9,4,56,64,55,9.22986600016884,reply
2,wired,,2026-09-15T16:32:18+10:00,9.9.9.9,9.9.9.9,5,56,64,55,12.028894999957629,reply
2,wired,,2026-09-15T16:32:19+10:00,9.9.9.9,9.9.9.9,6,56,64,55,14.526317999980165,reply
2,wired,,2026-09-15T16:32:20+10:00,9.9.9.9,9.9.9.9,7,56,64,55,10.231337000050189,reply
2,wired,,2026-09-15T16:32:21+10:00,9.9.9.9,9.9.9.9,8,56,64,55,6.790841000110959,reply
2,wired,,2026-09-15T16:32:22+10:00,9.9.9.9,9.9.9.9,9,56,64,55,12.3146660000657,reply
2,wired,,2026-09-15T16:32:23+10:00,9.9.9.9,9.9.9.9,10,56,64,55,16.721877000009044,reply
