rq,condition,distance_km,timestamp,host,ip,sequence,size,bytes,ttl,rtt_ms,status
5,idle,,2026-09-15T19:34:20+10:00,1.1.1.1,1.1.1.1,1,56,64,55,9.910721999403904,reply
5,idle,,2026-09-15T19:34:21+10:00,1.1.1.1,1.1.1.1,2,56,64,55,12.628854001377476,reply
5,idle,,2026-09-15T19:34:22+10:00,1.1.1.1,1.1.1.1,3,56,64,55,9.548662999804947,reply
5,idle,,2026-09-15T19:34:23+10:00,1.1.1.1,1.1.1.1,4,56,64,55,9.814652001296054,reply
5,idle,,2026-09-15T19:34:24+10:00,1.1.1.1,1.1.1.1,5,56,64,55,11.901998999746866,reply
5,idle,,2026-09-15T19:34:25+10:00,1.1.1.1,1.1.1.1,6,56,64,55,10.245179999401444,reply
5,idle,,2026-09-15T19:34:26+10:00,1.1.1.1,1.1.1.1,7,56,64,55,12.142190998929436,reply
5,idle,,2026-09-15T19:34:27+10:00,1.1.1.1,1.1.1.1,8,56,64,55,9.77124999917578,reply
5,idle,,2026-09-15T19:34:28+10:00,1.1.1.1,1.1.1.1,9,56,64,55,8.675132999997004,reply
5,idle,,2026-09-15T19:34:29+10:00,1.1.1.1,1.1.1.1,10,56,64,55,9.587275000740192,reply
5,idle,,2026-09-15T19:34:30+10:00,1.1.1.1,1.1.1.1,11,56,64,55,6.2039340009505395,reply
5,idle,,2026-09-15T19:34:31+10:00,1.1.1.1,1.1.1.1,12,56,64,55,23.74332599902118,reply
5,idle,,2026-09-15T19:34:32+10:00,1.1.1.1,1.1.1.1,13,56,64,55,7.560710999314324,reply
5,idle,,2026-09-15T19:34:33+10:00,1.1.1.1,1.1.1.1,14,56,64,55,13.18880500002706,reply
5,idle,,2026-09-15T19:34:34+10:00,1.1.1.1,1.1.1.1,15,56,64,55,7.408215000396012,reply
5,idle,,2026-09-15T19:34:35+10:00,1.1.1.1,1.1.1.1,16,56,64,55,6.916021000506589,reply
5,idle,,2026-09-15T19:34:36+10:00,1.1.1.1,1.1.1.1,17,56,64,55,6.886015000418411,reply
5,idle,,2026-09-15T19:34:37+10:00,1.1.1.1,1.1.1.1,18,56,64,55,16.367841999453958,reply
5,idle,,2026-09-15T19:34:38+10:00,1.1.1.1,1.1.1.1,19,56,64,55,7.385050999801024,reply
5,idle,,2026-09-15T19:34:39+10:00,1.1.1.1,1.1.1.1,20,56,64,55,14.651330000560847,reply
5,idle,,2026-09-15T19:34:40+10:00,1.1.1.1,1.1.1.1,21,56,64,55,7.778440000038245,reply
5,idle,,2026-09-15T19:34:41+10:00,1.1.1.1,1.1.1.1,22,56,64,55,22.05132000017329,reply
5,idle,,2026-09-15T19:34:42+10:00,1.1.1.1,1.1.1.1,23,56,64,55,7.267531000252347,reply
5,idle,,2026-09-15T19:34:43+10:00,1.1.1.1,1.1.1.1,24,56,64,55,9.303642000304535,reply
5,idle,,2026-09-15T19:34:44+10:00,1.1.1.1,1.1.1.1,25,56,64,55,6.865016001029289,reply
5,idle,,2026-09-15T19:34:45+10:00,1.1.1.1,1.1.1.1,26,56,64,55,11.29632300035155,reply
5,idle,,2026-09-15T19:34:46+10:00,1.1.1.1,1.1.1.1,27,56,64,55,7.063717999699293,reply
5,idle,,2026-09-15T19:34:47+10:00,1.1.1.1,1.1.1.1,28,56,64,55,9.403640000527957,reply
5,idle,,2026-09-15T19:34:48+10:00,1.1.1.1,1.1.1.1,29,56,64,55,9.060235999641009,reply
5,idle,,2026-09-15T19:34:49+10:00,1.1.1.1,1.1.1.1,30,56,64,55,11.813604000053601,reply
5,idle,,2026-09-15T19:34:50+10:00,1.1.1.1,1.1.1.1,31,56,64,55,65.6441229984921,reply
5,idle,,2026-09-15T19:34:51+10:00,1.1.1.1,1.1.1.1,32,56,64,55,12.69273400066595,reply
5,idle,,2026-09-15T19:34:52+10:00,1.1.1.1,1.1.1.1,33,56,64,55,8.52079399919603,reply
5,idle,,2026-09-15T19:34:53+10:00,1.1.1.1,1.1.1.1,34,56,64,55,241.81696599953284,reply
5,idle,,2026-09-15T19:34:54+10:00,1.1.1.1,1.1.1.1,35,56,64,55,15.214107001156663,reply
5,idle,,2026-09-15T19:34:55+10:00,1.1.1.1,1.1.1.1,36,56,64,55,9.117122999668936,reply
5,idle,,2026-09-15T19:34:56+10:00,1.1.1.1,1.1.1.1,37,56,64,55,101.90338000029442,reply
5,idle,,2026-09-15T19:34:57+10:00,1.1.1.1,1.1.1.1,38,56,64,55,11.353189998771995,reply
5,idle,,2026-09-15T19:34:58+10:00,1.1.1.1,1.1.1.1,39,56,64,55,11.50200899974152,reply
5,idle,,2026-09-15T19:34:59+10:00,1.1.1.1,1.1.1.1,40,56,64,55,25.81376199850638,reply
5,idle,,2026-09-15T19:35:00+10:00,1.1.1.1,1.1.1.1,41,56,64,55,9.03154200022982,reply
5,idle,,2026-09-15T19:35:01+10:00,1.1.1.1,1.1.1.1,42,56,64,55,12.373655001283623,reply
5,idle,,2026-09-15T19:35:02+10:00,1.1.1.1,1.1.1.1,43,56,64,55,270.5884299994068,reply
5,idle,,2026-09-15T19:35:03+10:00,1.1.1.1,1.1.1.1,44,56,64,55,9.920089998558979,reply
5,idle,,2026-09-15T19:35:04+10:00,1.1.1.1,1.1.1.1,45,56,64,55,8.4195039999031,reply
5,idle,,2026-09-15T19:35:05+10:00,1.1.1.1,1.1.1.1,46,56,64,55,13.482356000167783,reply
5,idle,,2026-09-15T19:35:06+10:00,1.1.1.1,1.1.1.1,47,56,64,55,7.734287000857876,reply
5,idle,,2026-09-15T19:35:07+10:00,1.1.1.1,1.1.1.1,48,56,64,55,16.21767100004945,reply
5,idle,,2026-09-15T19:35:08+10:00,1.1.1.1,1.1.1.1,49,56,64,55,7.383988999208668,reply
5,idle,,2026-09-15T19:35:09+10:00,1.1.1.1,1.1.1.1,50,56,64,55,10.116429000845528,reply
5,download,,2026-09-15T19:35:10+10:00,1.1.1.1,1.1.1.1,1,56,64,55,95.22532600021805,reply
5,download,,2026-09-15T19:35:11+10:00,1.1.1.1,1.1.1.1,2,56,64,55,257.4068989997613,reply
5,download,,2026-09-15T19:35:12+10:00,1.1.1.1,1.1.1.1,3,56,64,55,74.5836820005934,reply
5,download,,2026-09-15T19:35:13+10:00,1.1.1.1,1.1.1.1,4,56,64,55,48.18951099878177,reply
5,download,,2026-09-15T19:35:14+10:00,1.1.1.1,1.1.1.1,5,56,64,55,47.05850800019107,reply
5,download,,2026-09-15T19:35:15+10:00,1.1.1.1,1.1.1.1,6,56,64,55,51.99612600154069,reply
5,download,,2026-09-15T19:35:16+10:00,1.1.1.1,1.1.1.1,7,56,64,55,205.3013370004919,reply
5,download,,2026-09-15T19:35:17+10:00,1.1.1.1,1.1.1.1,8,56,64,55,210.49322200087772,reply
5,download,,2026-09-15T19:35:18+10:00,1.1.1.1,1.1.1.1,9,56,64,55,409.504133000155,reply
5,download,,2026-09-15T19:35:19+10:00,1.1.1.1,1.1.1.1,10,56,64,55,136.70754800114082,reply
5,download,,2026-09-15T19:35:20+10:00,1.1.1.1,1.1.1.1,11,56,64,55,196.0939349992259,reply
5,download,,2026-09-15T19:35:21+10:00,1.1.1.1,1.1.1.1,12,56,64,55,1059.4420969991916,reply
5,download,,2026-09-15T19:35:22+10:00,1.1.1.1,1.1.1.1,13,56,64,55,81.90209900021728,reply
5,download,,2026-09-15T19:35:23+10:00,1.1.1.1,1.1.1.1,14,56,64,55,1265.25851200131,reply
5,download,,2026-09-15T19:35:25+10:00,1.1.1.1,1.1.1.1,15,56,64,55,39.54460500062851,reply
5,download,,2026-09-15T19:35:26+10:00,1.1.1.1,1.1.1.1,16,56,0,,,timeout
5,download,,2026-09-15T19:35:28+10:00,1.1.1.1,1.1.1.1,17,56,64,55,721.4363059993048,reply
5,download,,2026-09-15T19:35:29+10:00,1.1.1.1,1.1.1.1,18,56,64,55,70.76870199853147,reply
5,download,,2026-09-15T19:35:30+10:00,1.1.1.1,1.1.1.1,19,56,64,55,19.435520000115503,reply
