rq,condition,distance_km,timestamp,host,ip,sequence,size,bytes,ttl,rtt_ms,status
4,midway,,2026-09-15T19:33:18+10:00,45.32.100.168,45.32.100.168,1,56,64,44,494.111994999912,reply
4,midway,,2026-09-15T19:33:19+10:00,45.32.100.168,45.32.100.168,2,56,64,44,503.0676339993079,reply
4,midway,,2026-09-15T19:33:20+10:00,45.32.100.168,45.32.100.168,3,56,64,44,525.3831290010567,reply
4,midway,,2026-09-15T19:33:21+10:00,45.32.100.168,45.32.100.168,4,56,64,44,448.1971440000052,reply
4,midway,,2026-09-15T19:33:22+10:00,45.32.100.168,45.32.100.168,5,56,64,44,464.27560200027074,reply
4,midway,,2026-09-15T19:33:23+10:00,45.32.100.168,45.32.100.168,6,56,64,44,498.45185999947716,reply
4,midway,,2026-09-15T19:33:24+10:00,45.32.100.168,45.32.100.168,7,56,64,44,426.95264800022414,reply
4,midway,,2026-09-15T19:33:25+10:00,45.32.100.168,45.32.100.168,8,56,64,44,449.9325910001062,reply
4,midway,,2026-09-15T19:33:26+10:00,45.32.100.168,45.32.100.168,9,56,64,44,569.6141499993246,reply
4,midway,,2026-09-15T19:33:27+10:00,45.32.100.168,45.32.100.168,10,56,64,44,490.3117920002842,reply
4,midway,,2026-09-15T19:33:28+10:00,108.61.201.151,108.61.201.151,1,56,64,47,425.6846490006865,reply
4,midway,,2026-09-15T19:33:29+10:00,108.61.201.151,108.61.201.151,2,56,64,47,448.70424600048864,reply
4,midway,,2026-09-15T19:33:30+10:00,108.61.201.151,108.61.201.151,3,56,64,47,473.41920500002743,reply
4,midway,,2026-09-15T19:33:31+10:00,108.61.201.151,108.61.201.151,4,56,64,47,401.06305399967823,reply
4,midway,,2026-09-15T19:33:32+10:00,108.61.201.151,108.61.201.151,5,56,64,47,417.8122829998756,reply
4,midway,,2026-09-15T19:33:33+10:00,108.61.201.151,108.61.201.151,6,56,64,47,442.1325920011441,reply
4,midway,,2026-09-15T19:33:34+10:00,108.61.201.151,108.61.201.151,7,56,64,47,465.4749940000329,reply
4,midway,,2026-09-15T19:33:35+10:00,108.61.201.151,108.61.201.151,8,56,64,47,401.65379399877565,reply
4,midway,,2026-09-15T19:33:36+10:00,108.61.201.151,108.61.201.151,9,56,64,47,411.7024349998246,reply
4,midway,,2026-09-15T19:33:37+10:00,108.61.201.151,108.61.201.151,10,56,64,47,435.2575970006001,reply
4,midway,,2026-09-15T19:33:39+10:00,141.164.34.61,141.164.34.61,1,56,64,46,432.4346190005599,reply
4,midway,,2026-09-15T19:33:40+10:00,141.164.34.61,141.164.34.61,2,56,64,46,401.8705310008954,reply
4,midway,,2026-09-15T19:33:41+10:00,141.164.34.61,141.164.34.61,3,56,64,46,481.0037619990908,reply
4,midway,,2026-09-15T19:33:42+10:00,141.164.34.61,141.164.34.61,4,56,64,46,402.74810799928673,reply
4,midway,,2026-09-15T19:33:43+10:00,141.164.34.61,141.164.34.61,5,56,64,46,430.44775999987905,reply
4,midway,,2026-09-15T19:33:44+10:00,141.164.34.61,141.164.34.61,6,56,64,46,451.035170999603,reply
4,midway,,2026-09-15T19:33:45+10:00,141.164.34.61,141.164.34.61,7,56,64,46,473.501940999995,reply
4,midway,,2026-09-15T19:33:46+10:00,141.164.34.61,141.164.34.61,8,56,64,46,501.2630379987968,reply
4,midway,,2026-09-15T19:33:47+10:00,141.164.34.61,141.164.34.61,9,56,64,46,420.1954159998422,reply
4,midway,,2026-09-15T19:33:48+10:00,141.164.34.61,141.164.34.61,10,56,64,46,447.2518510010559,reply
4,far,,2026-09-15T19:33:49+10:00,108.61.194.105,108.61.194.105,1,56,64,46,160.62587099986558,reply
4,far,,2026-09-15T19:33:50+10:00,108.61.194.105,108.61.194.105,2,56,64,46,181.95303100037563,reply
4,far,,2026-09-15T19:33:51+10:00,108.61.194.105,108.61.194.105,3,56,64,46,209.45288700022502,reply
4,far,,2026-09-15T19:33:52+10:00,108.61.194.105,108.61.194.105,4,56,64,46,234.24256799989962,reply
4,far,,2026-09-15T19:33:53+10:00,108.61.194.105,108.61.194.105,5,56,64,46,254.86059700051555,reply
4,far,,2026-09-15T19:33:54+10:00,108.61.194.105,108.61.194.105,6,56,64,46,174.72077599995828,reply
4,far,,2026-09-15T19:33:55+10:00,108.61.194.105,108.61.194.105,7,56,64,46,198.66093100063154,reply
4,far,,2026-09-15T19:33:56+10:00,108.61.194.105,108.61.194.105,8,56,64,46,325.2294379999512,reply
4,far,,2026-09-15T19:33:57+10:00,108.61.194.105,108.61.194.105,9,56,64,46,246.49116799992044,reply
4,far,,2026-09-15T19:33:58+10:00,108.61.194.105,108.61.194.105,10,56,64,46,172.96859799898812,reply
4,far,,2026-09-15T19:33:59+10:00,108.61.198.102,108.61.198.102,1,56,64,43,330.2166090015817,reply
4,far,,2026-09-15T19:34:00+10:00,108.61.198.102,108.61.198.102,2,56,64,43,452.9497359999368,reply
4,far,,2026-09-15T19:34:01+10:00,108.61.198.102,108.61.198.102,3,56,64,43,375.2467499998602,reply
4,far,,2026-09-15T19:34:02+10:00,108.61.198.102,108.61.198.102,4,56,64,43,302.2161230001075,reply
4,far,,2026-09-15T19:34:03+10:00,108.61.198.102,108.61.198.102,5,56,64,43,319.4495600000664,reply
4,far,,2026-09-15T19:34:04+10:00,108.61.198.102,108.61.198.102,6,56,64,43,339.44029200029036,reply
4,far,,2026-09-15T19:34:05+10:00,108.61.198.102,108.61.198.102,7,56,64,43,371.0512439993181,reply
4,far,,2026-09-15T19:34:06+10:00,108.61.198.102,108.61.198.102,8,56,64,43,288.5608119995595,reply
4,far,,2026-09-15T19:34:07+10:00,108.61.198.102,108.61.198.102,9,56,64,43,312.00024699865025,reply
4,far,,2026-09-15T19:34:08+10:00,108.61.198.102,108.61.198.102,10,56,64,43,438.371995000125,reply
4,far,,2026-09-15T19:34:10+10:00,108.61.210.117,108.61.210.117,1,56,64,42,332.015665999279,reply
4,far,,2026-09-15T19:34:11+10:00,108.61.210.117,108.61.210.117,2,56,64,42,356.22328300087247,reply
4,far,,2026-09-15T19:34:12+10:00,108.61.210.117,108.61.210.117,3,56,64,42,298.45396100063226,reply
4,far,,2026-09-15T19:34:13+10:00,108.61.210.117,108.61.210.117,4,56,64,42,299.8774030002096,reply
4,far,,2026-09-15T19:34:14+10:00,108.61.210.117,108.61.210.117,5,56,64,42,323.8255830001435,reply
4,far,,2026-09-15T19:34:15+10:00,108.61.210.117,108.61.210.117,6,56,64,42,348.08082999916223,reply
4,far,,2026-09-15T19:34:16+10:00,108.61.210.117,108.61.210.117,7,56,64,42,371.70125500051654,reply
4,far,,2026-09-15T19:34:17+10:00,108.61.210.117,108.61.210.117,8,56,64,42,286.3132439997571,reply
4,far,,2026-09-15T19:34:18+10:00,108.61.210.117,108.61.210.117,9,56,64,42,318.0658220007899,reply
4,far,,2026-09-15T19:34:19+10:00,108.61.210.117,108.61.210.117,10,56,64,42,447.44352199995774,reply
