rq,condition,distance_km,timestamp,host,ip,sequence,size,bytes,ttl,rtt_ms,status
1,baseline,,2026-09-15T15:59:54+10:00,8.8.8.8,8.8.8.8,10,3000,0,,,timeout
1,baseline,,2026-09-15T15:59:57+10:00,9.9.9.9,9.9.9.9,1,32,40,55,8.287266013212502,reply
1,baseline,,2026-09-15T15:59:58+10:00,9.9.9.9,9.9.9.9,2,32,40,55,8.164766011759639,reply
1,baseline,,2026-09-15T15:59:59+10:00,9.9.9.9,9.9.9.9,3,32,40,55,7.630294072441757,reply
1,baseline,,2026-09-15T16:00:00+10:00,9.9.9.9,9.9.9.9,4,32,40,55,9.360128082334995,reply
1,baseline,,2026-09-15T16:00:01+10:00,9.9.9.9,9.9.9.9,5,32,40,55,26.945757097564638,reply
1,baseline,,2026-09-15T16:00:02+10:00,9.9.9.9,9.9.9.9,6,32,40,55,8.222643984481692,reply
1,baseline,,2026-09-15T16:00:03+10:00,9.9.9.9,9.9.9.9,7,32,40,55,7.061055977828801,reply
1,baseline,,2026-09-15T16:00:04+10:00,9.9.9.9,9.9.9.9,8,32,40,55,8.108138921670616,reply
1,baseline,,2026-09-15T16:00:05+10:00,9.9.9.9,9.9.9.9,9,32,40,55,8.236119989305735,reply
1,baseline,,2026-09-15T16:00:06+10:00,9.9.9.9,9.9.9.9,10,32,40,55,10.365835973061621,reply
1,baseline,,2026-09-15T16:00:07+10:00,9.9.9.9,9.9.9.9,1,500,508,55,7.789612980559468,reply
1,baseline,,2026-09-15T16:00:08+10:00,9.9.9.9,9.9.9.9,2,500,508,55,8.599100052379072,reply
1,baseline,,2026-09-15T16:00:09+10:00,9.9.9.9,9.9.9.9,3,500,508,55,10.028401971794665,reply
1,baseline,,2026-09-15T16:00:10+10:00,9.9.9.9,9.9.9.9,4,500,508,55,10.00194193329662,reply
1,baseline,,2026-09-15T16:00:11+10:00,9.9.9.9,9.9.9.9,5,500,508,55,12.978947022929788,reply
1,baseline,,2026-09-15T16:00:12+10:00,9.9.9.9,9.9.9.9,6,500,508,55,10.044251917861402,reply
1,baseline,,2026-09-15T16:00:13+10:00,9.9.9.9,9.9.9.9,7,500,508,55,7.488147006370127,reply
1,baseline,,2026-09-15T16:00:14+10:00,9.9.9.9,9.9.9.9,8,500,508,55,9.102164069190621,reply
1,baseline,,2026-09-15T16:00:15+10:00,9.9.9.9,9.9.9.9,9,500,508,55,9.293092996813357,reply
1,baseline,,2026-09-15T16:00:16+10:00,9.9.9.9,9.9.9.9,10,500,508,55,8.210222003981471,reply
1,baseline,,2026-09-15T16:00:17+10:00,9.9.9.9,9.9.9.9,1,1400,1408,55,11.277695070020854,reply
