rq,condition,distance_km,timestamp,host,ip,sequence,size,bytes,ttl,rtt_ms,status
5,idle,,2026-09-15T16:03:11+10:00,1.1.1.1,1.1.1.1,1,56,64,54,14.756042044609785,reply
5,idle,,2026-09-15T16:03:12+10:00,1.1.1.1,1.1.1.1,2,56,64,54,8.519953000359237,reply
5,idle,,2026-09-15T16:03:13+10:00,1.1.1.1,1.1.1.1,3,56,64,54,8.904505055397749,reply
5,idle,,2026-09-15T16:03:14+10:00,1.1.1.1,1.1.1.1,4,56,64,54,7.593213929794729,reply
5,idle,,2026-09-15T16:03:15+10:00,1.1.1.1,1.1.1.1,5,56,64,54,19.459635950624943,reply
5,idle,,2026-09-15T16:03:16+10:00,1.1.1.1,1.1.1.1,6,56,64,54,9.290609043091536,reply
5,idle,,2026-09-15T16:03:17+10:00,1.1.1.1,1.1.1.1,7,56,64,54,8.021438028663397,reply
5,idle,,2026-09-15T16:03:18+10:00,1.1.1.1,1.1.1.1,8,56,64,54,11.080395895987749,reply
5,idle,,2026-09-15T16:03:19+10:00,1.1.1.1,1.1.1.1,9,56,64,54,13.300431077368557,reply
5,idle,,2026-09-15T16:03:20+10:00,1.1.1.1,1.1.1.1,10,56,64,54,8.429653942584991,reply
5,idle,,2026-09-15T16:03:21+10:00,1.1.1.1,1.1.1.1,11,56,64,54,8.647853042930365,reply
5,idle,,2026-09-15T16:03:22+10:00,1.1.1.1,1.1.1.1,12,56,64,54,18.798284931108356,reply
5,idle,,2026-09-15T16:03:23+10:00,1.1.1.1,1.1.1.1,13,56,64,54,12.157888035289943,reply
5,idle,,2026-09-15T16:03:24+10:00,1.1.1.1,1.1.1.1,14,56,64,54,12.293100939132273,reply
5,idle,,2026-09-15T16:03:25+10:00,1.1.1.1,1.1.1.1,15,56,64,54,8.934600977227092,reply
5,idle,,2026-09-15T16:03:26+10:00,1.1.1.1,1.1.1.1,16,56,64,54,9.764589020051062,reply
5,idle,,2026-09-15T16:03:27+10:00,1.1.1.1,1.1.1.1,17,56,64,54,8.45750595908612,reply
5,idle,,2026-09-15T16:03:28+10:00,1.1.1.1,1.1.1.1,18,56,64,54,21.020664018578827,reply
5,idle,,2026-09-15T16:03:29+10:00,1.1.1.1,1.1.1.1,19,56,64,54,10.337754036299884,reply
5,idle,,2026-09-15T16:03:30+10:00,1.1.1.1,1.1.1.1,20,56,64,54,9.257195983082056,reply
5,idle,,2026-09-15T16:03:31+10:00,1.1.1.1,1.1.1.1,21,56,64,54,8.101988933049142,reply
5,idle,,2026-09-15T16:03:32+10:00,1.1.1.1,1.1.1.1,22,56,64,54,17.291888943873346,reply
5,idle,,2026-09-15T16:03:33+10:00,1.1.1.1,1.1.1.1,23,56,64,54,8.98346200119704,reply
5,idle,,2026-09-15T16:03:34+10:00,1.1.1.1,1.1.1.1,24,56,64,54,10.464080958627164,reply
5,idle,,2026-09-15T16:03:35+10:00,1.1.1.1,1.1.1.1,25,56,64,54,10.235091089271009,reply
5,idle,,2026-09-15T16:03:36+10:00,1.1.1.1,1.1.1.1,26,56,64,54,9.818979888223112,reply
5,idle,,2026-09-15T16:03:37+10:00,1.1.1.1,1.1.1.1,27,56,64,54,16.384787973947823,reply
5,idle,,2026-09-15T16:03:38+10:00,1.1.1.1,1.1.1.1,28,56,64,54,8.202417055144906,reply
5,idle,,2026-09-15T16:03:39+10:00,1.1.1.1,1.1.1.1,29,56,64,54,10.685225017368793,reply
5,idle,,2026-09-15T16:03:40+10:00,1.1.1.1,1.1.1.1,30,56,64,54,19.393331022001803,reply
5,idle,,2026-09-15T16:03:41+10:00,1.1.1.1,1.1.1.1,31,56,64,54,17.572175012901425,reply
5,idle,,2026-09-15T16:03:42+10:00,1.1.1.1,1.1.1.1,32,56,64,54,7.8925659181550145,reply
5,idle,,2026-09-15T16:03:43+10:00,1.1.1.1,1.1.1.1,33,56,64,54,12.67703203484416,reply
5,idle,,2026-09-15T16:03:44+10:00,1.1.1.1,1.1.1.1,34,56,64,54,8.474428090266883,reply
5,idle,,2026-09-15T16:03:45+10:00,1.1.1.1,1.1.1.1,35,56,0,,,timeout
5,idle,,2026-09-15T16:03:47+10:00,1.1.1.1,1.1.1.1,36,56,64,54,11.130059021525085,reply
5,idle,,2026-09-15T16:03:48+10:00,1.1.1.1,1.1.1.1,37,56,64,54,11.910754023119807,reply
5,idle,,2026-09-15T16:03:49+10:00,1.1.1.1,1.1.1.1,38,56,64,54,9.69421595800668,reply
5,idle,,2026-09-15T16:03:50+10:00,1.1.1.1,1.1.1.1,39,56,64,54,10.398818063549697,reply
5,idle,,2026-09-15T16:03:51+10:00,1.1.1.1,1.1.1.1,40,56,64,54,23.082703002728522,reply
5,idle,,2026-09-15T16:03:52+10:00,1.1.1.1,1.1.1.1,41,56,64,54,8.472524001263082,reply
5,idle,,2026-09-15T16:03:53+10:00,1.1.1.1,1.1.1.1,42,56,64,54,10.883106966502964,reply
5,idle,,2026-09-15T16:03:54+10:00,1.1.1.1,1.1.1.1,43,56,64,54,11.691382969729602,reply
5,idle,,2026-09-15T16:03:55+10:00,1.1.1.1,1.1.1.1,44,56,64,54,8.745095925405622,reply
5,idle,,2026-09-15T16:03:56+10:00,1.1.1.1,1.1.1.1,45,56,64,54,8.616453967988491,reply
5,idle,,2026-09-15T16:03:57+10:00,1.1.1.1,1.1.1.1,46,56,64,54,68.648291984573,reply
5,idle,,2026-09-15T16:03:58+10:00,1.1.1.1,1.1.1.1,47,56,64,54,29.977426980622113,reply
5,idle,,2026-09-15T16:03:59+10:00,1.1.1.1,1.1.1.1,48,56,64,54,11.413561995141208,reply
5,idle,,2026-09-15T16:04:00+10:00,1.1.1.1,1.1.1.1,49,56,64,54,7.943541975691915,reply
5,idle,,2026-09-15T16:04:01+10:00,1.1.1.1,1.1.1.1,50,56,64,54,8.354653022252023,reply
5,download,,2026-09-15T16:04:02+10:00,1.1.1.1,1.1.1.1,1,56,64,54,23.413322982378304,reply
5,download,,2026-09-15T16:04:03+10:00,1.1.1.1,1.1.1.1,2,56,64,54,22.3571719834581,reply
5,download,,2026-09-15T16:04:04+10:00,1.1.1.1,1.1.1.1,3,56,64,54,18.767867935821414,reply
5,download,,2026-09-15T16:04:05+10:00,1.1.1.1,1.1.1.1,4,56,64,54,100.67630698904395,reply
5,download,,2026-09-15T16:04:06+10:00,1.1.1.1,1.1.1.1,5,56,64,54,21.583611029200256,reply
5,download,,2026-09-15T16:04:07+10:00,1.1.1.1,1.1.1.1,6,56,64,54,13.71135306544602,reply
5,download,,2026-09-15T16:04:08+10:00,1.1.1.1,1.1.1.1,7,56,64,54,27.850246988236904,reply
5,download,,2026-09-15T16:04:09+10:00,1.1.1.1,1.1.1.1,8,56,64,54,66.62781303748488,reply
5,download,,2026-09-15T16:04:10+10:00,1.1.1.1,1.1.1.1,9,56,64,54,54.636877961456776,reply
5,download,,2026-09-15T16:04:11+10:00,1.1.1.1,1.1.1.1,10,56,64,54,203.4081310266629,reply
5,download,,2026-09-15T16:04:12+10:00,1.1.1.1,1.1.1.1,11,56,64,54,17.248637974262238,reply
5,download,,2026-09-15T16:04:13+10:00,1.1.1.1,1.1.1.1,12,56,64,54,11.127353995107114,reply
5,download,,2026-09-15T16:04:14+10:00,1.1.1.1,1.1.1.1,13,56,64,54,88.27388100326061,reply
5,download,,2026-09-15T16:04:15+10:00,1.1.1.1,1.1.1.1,14,56,64,54,32.933222013525665,reply
5,download,,2026-09-15T16:04:16+10:00,1.1.1.1,1.1.1.1,15,56,64,54,39.43563089706004,reply
5,download,,2026-09-15T16:04:17+10:00,1.1.1.1,1.1.1.1,16,56,64,54,63.35005408618599,reply
5,download,,2026-09-15T16:04:18+10:00,1.1.1.1,1.1.1.1,17,56,64,54,207.9255459830165,reply
5,download,,2026-09-15T16:04:19+10:00,1.1.1.1,1.1.1.1,18,56,64,54,80.06083406507969,reply
5,download,,2026-09-15T16:04:20+10:00,1.1.1.1,1.1.1.1,19,56,64,54,14.7012589732185,reply
5,download,,2026-09-15T16:04:21+10:00,1.1.1.1,1.1.1.1,20,56,64,54,38.19969191681594,reply
5,download,,2026-09-15T16:04:22+10:00,1.1.1.1,1.1.1.1,21,56,64,54,237.1338609373197,reply
5,download,,2026-09-15T16:04:23+10:00,1.1.1.1,1.1.1.1,22,56,64,54,59.554753941483796,reply
5,download,,2026-09-15T16:04:24+10:00,1.1.1.1,1.1.1.1,23,56,64,54,64.67600190080702,reply
5,download,,2026-09-15T16:04:25+10:00,1.1.1.1,1.1.1.1,24,56,64,54,11.451923986896873,reply
