rq,condition,ip,size,distance_km,date,attempts,sent,replies,loss_pct,mean_ms,min_ms,max_ms
5,idle,1.1.1.1,56,,,50,50,50,0.0,23.705735599978652,6.2039340009505395,270.5884299994068
5,download,1.1.1.1,56,,,50,50,49,2.0,240.9642428776017,7.021409001026768,1667.3253579992888
