rq,condition,ip,size,distance_km,date,attempts,sent,replies,loss_pct,mean_ms,min_ms,max_ms
2,wired,1.1.1.1,56,,,10,10,10,0.0,127.26127909991192,6.566836000274634,1106.275944999652
2,wired,8.8.8.8,56,,,10,10,10,0.0,33.789708000040264,6.808669999372796,225.7209689996671
2,wired,9.9.9.9,56,,,10,10,10,0.0,54.21381240030314,6.288563999987673,266.3221069997235
