rq,condition,ip,size,distance_km,date,attempts,sent,replies,loss_pct,mean_ms,min_ms,max_ms
5,idle,1.1.1.1,56,,,50,50,50,0.0,57.96662115997606,7.524544998886995,534.430085999702
5,download,1.1.1.1,56,,,50,50,47,6.0,142.39746376609975,10.462828000527225,1934.4210449999082
