rq,condition,distance_km,timestamp,host,ip,sequence,size,bytes,ttl,rtt_ms,status
4,close,,2026-09-15T19:06:36+10:00,67.219.110.24,67.219.110.24,1,56,64,52,9.887104000881664,reply
4,close,,2026-09-15T19:06:37+10:00,67.219.110.24,67.219.110.24,2,56,64,52,22.312999999485328,reply
4,close,,2026-09-15T19:06:38+10:00,67.219.110.24,67.219.110.24,3,56,64,52,167.68731099909928,reply
4,close,,2026-09-15T19:06:39+10:00,67.219.110.24,67.219.110.24,4,56,64,52,12.225911001223722,reply
4,close,,2026-09-15T19:06:40+10:00,67.219.110.24,67.219.110.24,5,56,64,52,14.275694999014377,reply
4,close,,2026-09-15T19:06:41+10:00,67.219.110.24,67.219.110.24,6,56,64,52,10.486197999853175,reply
4,close,,2026-09-15T19:06:42+10:00,67.219.110.24,67.219.110.24,7,56,64,52,16.613920999589027,reply
4,close,,2026-09-15T19:06:43+10:00,67.219.110.24,67.219.110.24,8,56,64,52,10.874896999666817,reply
4,close,,2026-09-15T19:06:44+10:00,67.219.110.24,67.219.110.24,9,56,64,52,9.949030998541275,reply
4,close,,2026-09-15T19:06:45+10:00,67.219.110.24,67.219.110.24,10,56,64,52,48.55311699975573,reply
4,close,,2026-09-15T19:06:46+10:00,108.61.212.117,108.61.212.117,1,56,64,49,31.123614999160054,reply
4,close,,2026-09-15T19:06:47+10:00,108.61.212.117,108.61.212.117,2,56,64,49,95.68963600031566,reply
4,close,,2026-09-15T19:06:48+10:00,108.61.212.117,108.61.212.117,3,56,64,49,49.708012000337476,reply
4,close,,2026-09-15T19:06:49+10:00,108.61.212.117,108.61.212.117,4,56,64,49,36.40684600031818,reply
4,close,,2026-09-15T19:06:50+10:00,108.61.212.117,108.61.212.117,5,56,64,49,22.641777999524493,reply
4,close,,2026-09-15T19:06:51+10:00,108.61.212.117,108.61.212.117,6,56,64,49,21.085258000312024,reply
4,close,,2026-09-15T19:06:52+10:00,108.61.212.117,108.61.212.117,7,56,64,49,22.634873999777483,reply
4,close,,2026-09-15T19:06:53+10:00,108.61.212.117,108.61.212.117,8,56,64,49,29.487648000213085,reply
4,close,,2026-09-15T19:06:54+10:00,108.61.212.117,108.61.212.117,9,56,64,49,23.085609998815926,reply
4,close,,2026-09-15T19:06:55+10:00,108.61.212.117,108.61.212.117,10,56,64,49,21.63172300060978,reply
4,close,,2026-09-15T19:06:56+10:00,192.53.169.225,192.53.169.225,1,56,64,48,65.25987399982114,reply
4,close,,2026-09-15T19:06:57+10:00,192.53.169.225,192.53.169.225,2,56,64,48,21.4760920007393,reply
4,close,,2026-09-15T19:06:58+10:00,192.53.169.225,192.53.169.225,3,56,64,48,20.813918999920134,reply
4,close,,2026-09-15T19:06:59+10:00,192.53.169.225,192.53.169.225,4,56,64,48,24.20695299952058,reply
4,close,,2026-09-15T19:07:00+10:00,192.53.169.225,192.53.169.225,5,56,64,48,28.37987000020803,reply
4,close,,2026-09-15T19:07:01+10:00,192.53.169.225,192.53.169.225,6,56,64,48,20.65818700066302,reply
4,close,,2026-09-15T19:07:02+10:00,192.53.169.225,192.53.169.225,7,56,64,48,169.48919300011767,reply
4,close,,2026-09-15T19:07:03+10:00,192.53.169.225,192.53.169.225,8,56,64,48,593.684626999675,reply
4,close,,2026-09-15T19:07:04+10:00,192.53.169.225,192.53.169.225,9,56,64,48,641.6458880012215,reply
4,close,,2026-09-15T19:07:05+10:00,192.53.169.225,192.53.169.225,10,56,64,48,23.858419999669422,reply
4,midway,,2026-09-15T19:07:06+10:00,45.32.100.168,45.32.100.168,1,56,64,43,421.9534420008131,reply
4,midway,,2026-09-15T19:07:07+10:00,45.32.100.168,45.32.100.168,2,56,64,43,416.17192900048394,reply
4,midway,,2026-09-15T19:07:08+10:00,45.32.100.168,45.32.100.168,3,56,64,43,427.06885900042835,reply
4,midway,,2026-09-15T19:07:09+10:00,45.32.100.168,45.32.100.168,4,56,64,43,452.0601259991963,reply
4,midway,,2026-09-15T19:07:10+10:00,45.32.100.168,45.32.100.168,5,56,64,43,418.1119610002497,reply
4,midway,,2026-09-15T19:07:11+10:00,45.32.100.168,45.32.100.168,6,56,64,43,413.804252000773,reply
4,midway,,2026-09-15T19:07:12+10:00,45.32.100.168,45.32.100.168,7,56,64,43,423.8398670004244,reply
4,midway,,2026-09-15T19:07:13+10:00,45.32.100.168,45.32.100.168,8,56,64,43,457.59871900008875,reply
4,midway,,2026-09-15T19:07:14+10:00,45.32.100.168,45.32.100.168,9,56,64,43,413.3296850013721,reply
4,midway,,2026-09-15T19:07:15+10:00,45.32.100.168,45.32.100.168,10,56,64,43,416.9931689993973,reply
4,midway,,2026-09-15T19:07:16+10:00,108.61.201.151,108.61.201.151,1,56,64,46,376.3970740001241,reply
4,midway,,2026-09-15T19:07:17+10:00,108.61.201.151,108.61.201.151,2,56,64,46,380.4815969997435,reply
4,midway,,2026-09-15T19:07:18+10:00,108.61.201.151,108.61.201.151,3,56,64,46,377.9961860000185,reply
4,midway,,2026-09-15T19:07:19+10:00,108.61.201.151,108.61.201.151,4,56,64,46,378.05292300072324,reply
4,midway,,2026-09-15T19:07:20+10:00,108.61.201.151,108.61.201.151,5,56,64,46,383.86341300065396,reply
4,midway,,2026-09-15T19:07:21+10:00,108.61.201.151,108.61.201.151,6,56,64,46,547.2045429996797,reply
4,midway,,2026-09-15T19:07:22+10:00,108.61.201.151,108.61.201.151,7,56,64,46,376.6158299986273,reply
4,midway,,2026-09-15T19:07:23+10:00,108.61.201.151,108.61.201.151,8,56,64,46,374.3998649988498,reply
4,midway,,2026-09-15T19:07:24+10:00,108.61.201.151,108.61.201.151,9,56,64,46,388.5909349992289,reply
4,midway,,2026-09-15T19:07:25+10:00,108.61.201.151,108.61.201.151,10,56,64,46,376.2465310010157,reply
4,midway,,2026-09-15T19:07:27+10:00,141.164.34.61,141.164.34.61,1,56,64,45,388.7144079999416,reply
4,midway,,2026-09-15T19:07:28+10:00,141.164.34.61,141.164.34.61,2,56,64,45,387.8853040005197,reply
4,midway,,2026-09-15T19:07:29+10:00,141.164.34.61,141.164.34.61,3,56,64,45,405.8176510006888,reply
4,midway,,2026-09-15T19:07:30+10:00,141.164.34.61,141.164.34.61,4,56,64,45,389.661277000414,reply
4,midway,,2026-09-15T19:07:31+10:00,141.164.34.61,141.164.34.61,5,56,64,45,385.54833399939525,reply
4,midway,,2026-09-15T19:07:32+10:00,141.164.34.61,141.164.34.61,6,56,64,45,402.89026299979014,reply
4,midway,,2026-09-15T19:07:33+10:00,141.164.34.61,141.164.34.61,7,56,64,45,387.58457499898213,reply
4,midway,,2026-09-15T19:07:34+10:00,141.164.34.61,141.164.34.61,8,56,64,45,384.8974560005445,reply
4,midway,,2026-09-15T19:07:35+10:00,141.164.34.61,141.164.34.61,9,56,64,45,385.0057689996902,reply
4,midway,,2026-09-15T19:07:36+10:00,141.164.34.61,141.164.34.61,10,56,64,45,389.1763230003562,reply
4,far,,2026-09-15T19:07:37+10:00,108.61.194.105,108.61.194.105,1,56,64,45,157.63881000020774,reply
4,far,,2026-09-15T19:07:38+10:00,108.61.194.105,108.61.194.105,2,56,64,45,160.52120700078376,reply
4,far,,2026-09-15T19:07:39+10:00,108.61.194.105,108.61.194.105,3,56,64,45,156.52863799914485,reply
